group,function,value,sample_time_nanos,iteration_count
async-std,unbounded 2,10000,2461113.0,1
async-std,unbounded 2,10000,6035538.0,2
async-std,unbounded 2,10000,11564376.0,3
async-std,unbounded 2,10000,15225314.0,4
async-std,unbounded 2,10000,17167175.0,5
async-std,unbounded 2,10000,16946021.0,6
async-std,unbounded 2,10000,19142920.0,7
async-std,unbounded 2,10000,23228611.0,8
async-std,unbounded 2,10000,26767449.0,9
async-std,unbounded 2,10000,30903885.0,10
async-std,unbounded 2,10000,36235996.0,11
async-std,unbounded 2,10000,41866086.0,12
async-std,unbounded 2,10000,45596702.0,13
async-std,unbounded 2,10000,49327309.0,14
async-std,unbounded 2,10000,49563782.0,15
async-std,unbounded 2,10000,46556107.0,16
async-std,unbounded 2,10000,62325989.0,17
async-std,unbounded 2,10000,61550118.0,18
async-std,unbounded 2,10000,55540549.0,19
async-std,unbounded 2,10000,65177482.0,20
async-std,unbounded 2,10000,73326251.0,21
async-std,unbounded 2,10000,70058088.0,22
async-std,unbounded 2,10000,71336068.0,23
async-std,unbounded 2,10000,74129814.0,24
async-std,unbounded 2,10000,82346540.0,25
async-std,unbounded 2,10000,82340037.0,26
async-std,unbounded 2,10000,89026162.0,27
async-std,unbounded 2,10000,90927998.0,28
async-std,unbounded 2,10000,101194628.0,29
async-std,unbounded 2,10000,94622107.0,30
async-std,unbounded 2,10000,95745738.0,31
async-std,unbounded 2,10000,98013269.0,32
async-std,unbounded 2,10000,111345242.0,33
async-std,unbounded 2,10000,110359939.0,34
async-std,unbounded 2,10000,108576524.0,35
async-std,unbounded 2,10000,111798048.0,36
async-std,unbounded 2,10000,116740962.0,37
async-std,unbounded 2,10000,126408172.0,38
async-std,unbounded 2,10000,127072203.0,39
async-std,unbounded 2,10000,130164586.0,40
async-std,unbounded 2,10000,139620210.0,41
async-std,unbounded 2,10000,138345986.0,42
async-std,unbounded 2,10000,134105495.0,43
async-std,unbounded 2,10000,138529079.0,44
async-std,unbounded 2,10000,154444422.0,45
async-std,unbounded 2,10000,149967700.0,46
async-std,unbounded 2,10000,158562845.0,47
async-std,unbounded 2,10000,155564327.0,48
async-std,unbounded 2,10000,158360866.0,49
async-std,unbounded 2,10000,162093347.0,50
async-std,unbounded 2,10000,153919871.0,51
async-std,unbounded 2,10000,177915145.0,52
async-std,unbounded 2,10000,186103329.0,53
async-std,unbounded 2,10000,186369716.0,54
async-std,unbounded 2,10000,173407786.0,55
async-std,unbounded 2,10000,175998381.0,56
async-std,unbounded 2,10000,177069815.0,57
async-std,unbounded 2,10000,182905548.0,58
async-std,unbounded 2,10000,188990407.0,59
async-std,unbounded 2,10000,191117385.0,60
async-std,unbounded 2,10000,194033589.0,61
async-std,unbounded 2,10000,198672445.0,62
async-std,unbounded 2,10000,206701840.0,63
async-std,unbounded 2,10000,210645435.0,64
async-std,unbounded 2,10000,204129589.0,65
async-std,unbounded 2,10000,205493189.0,66
async-std,unbounded 2,10000,210014704.0,67
async-std,unbounded 2,10000,223955847.0,68
async-std,unbounded 2,10000,214377123.0,69
async-std,unbounded 2,10000,228669801.0,70
async-std,unbounded 2,10000,231782202.0,71
async-std,unbounded 2,10000,223559405.0,72
async-std,unbounded 2,10000,236152645.0,73
async-std,unbounded 2,10000,244753850.0,74
async-std,unbounded 2,10000,246913299.0,75
async-std,unbounded 2,10000,240772184.0,76
async-std,unbounded 2,10000,250920643.0,77
async-std,unbounded 2,10000,256860109.0,78
async-std,unbounded 2,10000,262347913.0,79
async-std,unbounded 2,10000,272366879.0,80
async-std,unbounded 2,10000,261893212.0,81
async-std,unbounded 2,10000,264225473.0,82
async-std,unbounded 2,10000,266530183.0,83
async-std,unbounded 2,10000,277789570.0,84
async-std,unbounded 2,10000,267004350.0,85
async-std,unbounded 2,10000,276758831.0,86
async-std,unbounded 2,10000,270843489.0,87
async-std,unbounded 2,10000,286590398.0,88
async-std,unbounded 2,10000,292816731.0,89
async-std,unbounded 2,10000,293108105.0,90
async-std,unbounded 2,10000,289193245.0,91
async-std,unbounded 2,10000,303219454.0,92
async-std,unbounded 2,10000,290861624.0,93
async-std,unbounded 2,10000,300044927.0,94
async-std,unbounded 2,10000,311711476.0,95
async-std,unbounded 2,10000,291866362.0,96
async-std,unbounded 2,10000,305100892.0,97
async-std,unbounded 2,10000,323265021.0,98
async-std,unbounded 2,10000,316129045.0,99
async-std,unbounded 2,10000,311741911.0,100
