group,function,value,sample_time_nanos,iteration_count
async-std,unbounded 3,100,1083566.0,12
async-std,unbounded 3,100,2069200.0,24
async-std,unbounded 3,100,2184715.0,36
async-std,unbounded 3,100,4055063.0,48
async-std,unbounded 3,100,4746104.0,60
async-std,unbounded 3,100,5869846.0,72
async-std,unbounded 3,100,7507949.0,84
async-std,unbounded 3,100,8190585.0,96
async-std,unbounded 3,100,9427208.0,108
async-std,unbounded 3,100,10258002.0,120
async-std,unbounded 3,100,11658200.0,132
async-std,unbounded 3,100,11660564.0,144
async-std,unbounded 3,100,11826243.0,156
async-std,unbounded 3,100,14823548.0,168
async-std,unbounded 3,100,16514370.0,180
async-std,unbounded 3,100,17045223.0,192
async-std,unbounded 3,100,16556429.0,204
async-std,unbounded 3,100,15880485.0,216
async-std,unbounded 3,100,20238303.0,228
async-std,unbounded 3,100,18385149.0,240
async-std,unbounded 3,100,20033681.0,252
async-std,unbounded 3,100,22764377.0,264
async-std,unbounded 3,100,24980702.0,276
async-std,unbounded 3,100,23196796.0,288
async-std,unbounded 3,100,26872258.0,300
async-std,unbounded 3,100,27458233.0,312
async-std,unbounded 3,100,29071561.0,324
async-std,unbounded 3,100,31517985.0,336
async-std,unbounded 3,100,28502537.0,348
async-std,unbounded 3,100,30546699.0,360
async-std,unbounded 3,100,31328871.0,372
async-std,unbounded 3,100,33463934.0,384
async-std,unbounded 3,100,35773733.0,396
async-std,unbounded 3,100,35326076.0,408
async-std,unbounded 3,100,34964270.0,420
async-std,unbounded 3,100,41113648.0,432
async-std,unbounded 3,100,36223935.0,444
async-std,unbounded 3,100,38107146.0,456
async-std,unbounded 3,100,37840737.0,468
async-std,unbounded 3,100,38865865.0,480
async-std,unbounded 3,100,43539534.0,492
async-std,unbounded 3,100,44437484.0,504
async-std,unbounded 3,100,41149635.0,516
async-std,unbounded 3,100,43754065.0,528
async-std,unbounded 3,100,44556937.0,540
async-std,unbounded 3,100,46306217.0,552
async-std,unbounded 3,100,49760818.0,564
async-std,unbounded 3,100,50226839.0,576
async-std,unbounded 3,100,53753293.0,588
async-std,unbounded 3,100,50241065.0,600
async-std,unbounded 3,100,52079503.0,612
async-std,unbounded 3,100,56595637.0,624
async-std,unbounded 3,100,56603242.0,636
async-std,unbounded 3,100,55215066.0,648
async-std,unbounded 3,100,58484499.0,660
async-std,unbounded 3,100,57743874.0,672
async-std,unbounded 3,100,57390133.0,684
async-std,unbounded 3,100,61865281.0,696
async-std,unbounded 3,100,63100941.0,708
async-std,unbounded 3,100,64024599.0,720
async-std,unbounded 3,100,61140206.0,732
async-std,unbounded 3,100,63607379.0,744
async-std,unbounded 3,100,59193956.0,756
async-std,unbounded 3,100,68998209.0,768
async-std,unbounded 3,100,66509815.0,780
async-std,unbounded 3,100,67696505.0,792
async-std,unbounded 3,100,65274616.0,804
async-std,unbounded 3,100,63254999.0,816
async-std,unbounded 3,100,67275167.0,828
async-std,unbounded 3,100,70187272.0,840
async-std,unbounded 3,100,75207149.0,852
async-std,unbounded 3,100,70453590.0,864
async-std,unbounded 3,100,72050296.0,876
async-std,unbounded 3,100,73725919.0,888
async-std,unbounded 3,100,76851674.0,900
async-std,unbounded 3,100,77023465.0,912
async-std,unbounded 3,100,79444122.0,924
async-std,unbounded 3,100,81881519.0,936
async-std,unbounded 3,100,78921645.0,948
async-std,unbounded 3,100,80760472.0,960
async-std,unbounded 3,100,83888492.0,972
async-std,unbounded 3,100,81149420.0,984
async-std,unbounded 3,100,83150442.0,996
async-std,unbounded 3,100,87643994.0,1008
async-std,unbounded 3,100,85479316.0,1020
async-std,unbounded 3,100,88898179.0,1032
async-std,unbounded 3,100,87785469.0,1044
async-std,unbounded 3,100,90976635.0,1056
async-std,unbounded 3,100,89281095.0,1068
async-std,unbounded 3,100,94207266.0,1080
async-std,unbounded 3,100,95435143.0,1092
async-std,unbounded 3,100,96246781.0,1104
async-std,unbounded 3,100,96094846.0,1116
async-std,unbounded 3,100,100229678.0,1128
async-std,unbounded 3,100,97855608.0,1140
async-std,unbounded 3,100,101700879.0,1152
async-std,unbounded 3,100,101226902.0,1164
async-std,unbounded 3,100,97514541.0,1176
async-std,unbounded 3,100,103584641.0,1188
async-std,unbounded 3,100,105507266.0,1200
