group,function,value,sample_time_nanos,iteration_count
async-std,bounded 4,10000,5923023.0,1
async-std,bounded 4,10000,9863701.0,2
async-std,bounded 4,10000,17680394.0,3
async-std,bounded 4,10000,21407041.0,4
async-std,bounded 4,10000,28180053.0,5
async-std,bounded 4,10000,25203819.0,6
async-std,bounded 4,10000,27160928.0,7
async-std,bounded 4,10000,32599676.0,8
async-std,bounded 4,10000,37276509.0,9
async-std,bounded 4,10000,41005049.0,10
async-std,bounded 4,10000,60371646.0,11
async-std,bounded 4,10000,64636089.0,12
async-std,bounded 4,10000,56122903.0,13
async-std,bounded 4,10000,61559666.0,14
async-std,bounded 4,10000,63133950.0,15
async-std,bounded 4,10000,71785304.0,16
async-std,bounded 4,10000,88339192.0,17
async-std,bounded 4,10000,76105020.0,18
async-std,bounded 4,10000,99164559.0,19
async-std,bounded 4,10000,97779621.0,20
async-std,bounded 4,10000,94499438.0,21
async-std,bounded 4,10000,121548938.0,22
async-std,bounded 4,10000,101384089.0,23
async-std,bounded 4,10000,102541163.0,24
async-std,bounded 4,10000,133117616.0,25
async-std,bounded 4,10000,139255361.0,26
async-std,bounded 4,10000,113964117.0,27
async-std,bounded 4,10000,114435569.0,28
async-std,bounded 4,10000,154854603.0,29
async-std,bounded 4,10000,128391761.0,30
async-std,bounded 4,10000,151373776.0,31
async-std,bounded 4,10000,148530079.0,32
async-std,bounded 4,10000,168261638.0,33
async-std,bounded 4,10000,145961367.0,34
async-std,bounded 4,10000,175839265.0,35
async-std,bounded 4,10000,195270140.0,36
async-std,bounded 4,10000,171147183.0,37
async-std,bounded 4,10000,208820262.0,38
async-std,bounded 4,10000,204707233.0,39
async-std,bounded 4,10000,199559620.0,40
async-std,bounded 4,10000,194284448.0,41
async-std,bounded 4,10000,203607577.0,42
async-std,bounded 4,10000,219921216.0,43
async-std,bounded 4,10000,195793489.0,44
async-std,bounded 4,10000,209442986.0,45
async-std,bounded 4,10000,221882742.0,46
async-std,bounded 4,10000,223862174.0,47
async-std,bounded 4,10000,221080974.0,48
async-std,bounded 4,10000,234097919.0,49
async-std,bounded 4,10000,246915642.0,50
async-std,bounded 4,10000,241797062.0,51
async-std,bounded 4,10000,271977786.0,52
async-std,bounded 4,10000,264619830.0,53
async-std,bounded 4,10000,241089178.0,54
async-std,bounded 4,10000,278544513.0,55
async-std,bounded 4,10000,294219216.0,56
async-std,bounded 4,10000,242267781.0,57
async-std,bounded 4,10000,300272512.0,58
async-std,bounded 4,10000,287171459.0,59
async-std,bounded 4,10000,256038666.0,60
async-std,bounded 4,10000,262244809.0,61
async-std,bounded 4,10000,311865906.0,62
async-std,bounded 4,10000,294380305.0,63
async-std,bounded 4,10000,318992819.0,64
async-std,bounded 4,10000,293409411.0,65
async-std,bounded 4,10000,340761436.0,66
async-std,bounded 4,10000,302512008.0,67
async-std,bounded 4,10000,313894097.0,68
async-std,bounded 4,10000,333054337.0,69
async-std,bounded 4,10000,330769755.0,70
async-std,bounded 4,10000,351353216.0,71
async-std,bounded 4,10000,340637503.0,72
async-std,bounded 4,10000,318915583.0,73
async-std,bounded 4,10000,328240606.0,74
async-std,bounded 4,10000,358614480.0,75
async-std,bounded 4,10000,378913649.0,76
async-std,bounded 4,10000,400308006.0,77
async-std,bounded 4,10000,376468408.0,78
async-std,bounded 4,10000,398495958.0,79
async-std,bounded 4,10000,392618580.0,80
async-std,bounded 4,10000,419679339.0,81
async-std,bounded 4,10000,373267193.0,82
async-std,bounded 4,10000,448977332.0,83
async-std,bounded 4,10000,437108453.0,84
async-std,bounded 4,10000,375687647.0,85
async-std,bounded 4,10000,415827247.0,86
async-std,bounded 4,10000,380139449.0,87
async-std,bounded 4,10000,447106694.0,88
async-std,bounded 4,10000,447120840.0,89
async-std,bounded 4,10000,411853959.0,90
async-std,bounded 4,10000,410050096.0,91
async-std,bounded 4,10000,439862220.0,92
async-std,bounded 4,10000,451821146.0,93
async-std,bounded 4,10000,474118501.0,94
async-std,bounded 4,10000,453242614.0,95
async-std,bounded 4,10000,416490766.0,96
async-std,bounded 4,10000,472433670.0,97
async-std,bounded 4,10000,492277958.0,98
async-std,bounded 4,10000,466797583.0,99
async-std,bounded 4,10000,477591091.0,100
