group,function,value,sample_time_nanos,iteration_count
async-local,unbounded 16,10000,5786190.0,1
async-local,unbounded 16,10000,11721157.0,2
async-local,unbounded 16,10000,18235286.0,3
async-local,unbounded 16,10000,23634021.0,4
async-local,unbounded 16,10000,27563322.0,5
async-local,unbounded 16,10000,33577477.0,6
async-local,unbounded 16,10000,39422947.0,7
async-local,unbounded 16,10000,45333640.0,8
async-local,unbounded 16,10000,49368978.0,9
async-local,unbounded 16,10000,59435815.0,10
async-local,unbounded 16,10000,61567296.0,11
async-local,unbounded 16,10000,68903211.0,12
async-local,unbounded 16,10000,72493798.0,13
async-local,unbounded 16,10000,83007268.0,14
async-local,unbounded 16,10000,89308019.0,15
async-local,unbounded 16,10000,93308332.0,16
async-local,unbounded 16,10000,98674769.0,17
async-local,unbounded 16,10000,105781914.0,18
async-local,unbounded 16,10000,110377250.0,19
async-local,unbounded 16,10000,112458248.0,20
async-local,unbounded 16,10000,115839443.0,21
async-local,unbounded 16,10000,128803412.0,22
async-local,unbounded 16,10000,130265163.0,23
async-local,unbounded 16,10000,140776890.0,24
async-local,unbounded 16,10000,142748053.0,25
async-local,unbounded 16,10000,149192822.0,26
async-local,unbounded 16,10000,150537564.0,27
async-local,unbounded 16,10000,156536763.0,28
async-local,unbounded 16,10000,162805713.0,29
async-local,unbounded 16,10000,171008297.0,30
async-local,unbounded 16,10000,174568207.0,31
async-local,unbounded 16,10000,178309407.0,32
async-local,unbounded 16,10000,191592542.0,33
async-local,unbounded 16,10000,196191082.0,34
async-local,unbounded 16,10000,199962778.0,35
async-local,unbounded 16,10000,208132009.0,36
async-local,unbounded 16,10000,210099344.0,37
async-local,unbounded 16,10000,218963222.0,38
async-local,unbounded 16,10000,224779158.0,39
async-local,unbounded 16,10000,227011208.0,40
async-local,unbounded 16,10000,239184009.0,41
async-local,unbounded 16,10000,242351145.0,42
async-local,unbounded 16,10000,235503753.0,43
async-local,unbounded 16,10000,251050657.0,44
async-local,unbounded 16,10000,247891614.0,45
async-local,unbounded 16,10000,265587002.0,46
async-local,unbounded 16,10000,261197072.0,47
async-local,unbounded 16,10000,270841088.0,48
async-local,unbounded 16,10000,281878397.0,49
async-local,unbounded 16,10000,291627059.0,50
async-local,unbounded 16,10000,287832180.0,51
async-local,unbounded 16,10000,295590402.0,52
async-local,unbounded 16,10000,307302814.0,53
async-local,unbounded 16,10000,303773410.0,54
async-local,unbounded 16,10000,317062365.0,55
async-local,unbounded 16,10000,318775435.0,56
async-local,unbounded 16,10000,326999991.0,57
async-local,unbounded 16,10000,333684898.0,58
async-local,unbounded 16,10000,343085630.0,59
async-local,unbounded 16,10000,336714458.0,60
async-local,unbounded 16,10000,348578832.0,61
async-local,unbounded 16,10000,354867891.0,62
async-local,unbounded 16,10000,360037578.0,63
async-local,unbounded 16,10000,359240029.0,64
async-local,unbounded 16,10000,363780682.0,65
async-local,unbounded 16,10000,371943500.0,66
async-local,unbounded 16,10000,385280145.0,67
async-local,unbounded 16,10000,390637594.0,68
async-local,unbounded 16,10000,401200516.0,69
async-local,unbounded 16,10000,402144902.0,70
async-local,unbounded 16,10000,413196346.0,71
async-local,unbounded 16,10000,420037767.0,72
async-local,unbounded 16,10000,414643150.0,73
async-local,unbounded 16,10000,421014742.0,74
async-local,unbounded 16,10000,433399138.0,75
async-local,unbounded 16,10000,434598170.0,76
async-local,unbounded 16,10000,436463516.0,77
async-local,unbounded 16,10000,445782669.0,78
async-local,unbounded 16,10000,454231513.0,79
async-local,unbounded 16,10000,451497657.0,80
async-local,unbounded 16,10000,457945593.0,81
async-local,unbounded 16,10000,472026258.0,82
async-local,unbounded 16,10000,476364552.0,83
async-local,unbounded 16,10000,474710913.0,84
async-local,unbounded 16,10000,485791153.0,85
async-local,unbounded 16,10000,486009380.0,86
async-local,unbounded 16,10000,502502711.0,87
async-local,unbounded 16,10000,506959016.0,88
async-local,unbounded 16,10000,502562974.0,89
async-local,unbounded 16,10000,511940312.0,90
async-local,unbounded 16,10000,513220363.0,91
async-local,unbounded 16,10000,526746902.0,92
async-local,unbounded 16,10000,534410519.0,93
async-local,unbounded 16,10000,544737531.0,94
async-local,unbounded 16,10000,553310617.0,95
async-local,unbounded 16,10000,540586095.0,96
async-local,unbounded 16,10000,548856125.0,97
async-local,unbounded 16,10000,558087280.0,98
async-local,unbounded 16,10000,561453158.0,99
async-local,unbounded 16,10000,578809632.0,100
