group,function,value,sample_time_nanos,iteration_count
rendezvous-std,rendezvous 16,1000,9524599.0,1
rendezvous-std,rendezvous 16,1000,19584059.0,2
rendezvous-std,rendezvous 16,1000,31125658.0,3
rendezvous-std,rendezvous 16,1000,39421172.0,4
rendezvous-std,rendezvous 16,1000,51558222.0,5
rendezvous-std,rendezvous 16,1000,61052857.0,6
rendezvous-std,rendezvous 16,1000,72339910.0,7
rendezvous-std,rendezvous 16,1000,81587343.0,8
rendezvous-std,rendezvous 16,1000,90707376.0,9
rendezvous-std,rendezvous 16,1000,102481831.0,10
rendezvous-std,rendezvous 16,1000,108469240.0,11
rendezvous-std,rendezvous 16,1000,117692206.0,12
rendezvous-std,rendezvous 16,1000,126465863.0,13
rendezvous-std,rendezvous 16,1000,136359893.0,14
rendezvous-std,rendezvous 16,1000,150443161.0,15
rendezvous-std,rendezvous 16,1000,162866189.0,16
rendezvous-std,rendezvous 16,1000,167269758.0,17
rendezvous-std,rendezvous 16,1000,179963389.0,18
rendezvous-std,rendezvous 16,1000,187939346.0,19
rendezvous-std,rendezvous 16,1000,200960520.0,20
rendezvous-std,rendezvous 16,1000,210768760.0,21
rendezvous-std,rendezvous 16,1000,218955880.0,22
rendezvous-std,rendezvous 16,1000,233479511.0,23
rendezvous-std,rendezvous 16,1000,236923228.0,24
rendezvous-std,rendezvous 16,1000,249654571.0,25
rendezvous-std,rendezvous 16,1000,259228422.0,26
rendezvous-std,rendezvous 16,1000,265741965.0,27
rendezvous-std,rendezvous 16,1000,277508806.0,28
rendezvous-std,rendezvous 16,1000,290245629.0,29
rendezvous-std,rendezvous 16,1000,296506979.0,30
rendezvous-std,rendezvous 16,1000,308626659.0,31
rendezvous-std,rendezvous 16,1000,321504165.0,32
rendezvous-std,rendezvous 16,1000,330110147.0,33
rendezvous-std,rendezvous 16,1000,339288550.0,34
rendezvous-std,rendezvous 16,1000,345677120.0,35
rendezvous-std,rendezvous 16,1000,359978947.0,36
rendezvous-std,rendezvous 16,1000,379230004.0,37
rendezvous-std,rendezvous 16,1000,385453896.0,38
rendezvous-std,rendezvous 16,1000,387331154.0,39
rendezvous-std,rendezvous 16,1000,406775342.0,40
rendezvous-std,rendezvous 16,1000,419655312.0,41
rendezvous-std,rendezvous 16,1000,414581430.0,42
rendezvous-std,rendezvous 16,1000,431518883.0,43
rendezvous-std,rendezvous 16,1000,443903818.0,44
rendezvous-std,rendezvous 16,1000,449781272.0,45
rendezvous-std,rendezvous 16,1000,466751066.0,46
rendezvous-std,rendezvous 16,1000,469585854.0,47
rendezvous-std,rendezvous 16,1000,480304385.0,48
rendezvous-std,rendezvous 16,1000,499080725.0,49
rendezvous-std,rendezvous 16,1000,501756675.0,50
rendezvous-std,rendezvous 16,1000,506990826.0,51
rendezvous-std,rendezvous 16,1000,523569730.0,52
rendezvous-std,rendezvous 16,1000,539008223.0,53
rendezvous-std,rendezvous 16,1000,537165909.0,54
rendezvous-std,rendezvous 16,1000,556182939.0,55
rendezvous-std,rendezvous 16,1000,556464795.0,56
rendezvous-std,rendezvous 16,1000,574002180.0,57
rendezvous-std,rendezvous 16,1000,582557878.0,58
rendezvous-std,rendezvous 16,1000,592928800.0,59
rendezvous-std,rendezvous 16,1000,602928568.0,60
rendezvous-std,rendezvous 16,1000,615643179.0,61
rendezvous-std,rendezvous 16,1000,620133330.0,62
rendezvous-std,rendezvous 16,1000,636467095.0,63
rendezvous-std,rendezvous 16,1000,647049502.0,64
rendezvous-std,rendezvous 16,1000,648365251.0,65
rendezvous-std,rendezvous 16,1000,658371180.0,66
rendezvous-std,rendezvous 16,1000,676791264.0,67
rendezvous-std,rendezvous 16,1000,679490047.0,68
rendezvous-std,rendezvous 16,1000,693438996.0,69
rendezvous-std,rendezvous 16,1000,705656889.0,70
rendezvous-std,rendezvous 16,1000,707971343.0,71
rendezvous-std,rendezvous 16,1000,729553958.0,72
rendezvous-std,rendezvous 16,1000,737298541.0,73
rendezvous-std,rendezvous 16,1000,745656481.0,74
rendezvous-std,rendezvous 16,1000,747449022.0,75
rendezvous-std,rendezvous 16,1000,767424091.0,76
rendezvous-std,rendezvous 16,1000,781180639.0,77
rendezvous-std,rendezvous 16,1000,780492234.0,78
rendezvous-std,rendezvous 16,1000,789464921.0,79
rendezvous-std,rendezvous 16,1000,800466291.0,80
rendezvous-std,rendezvous 16,1000,814177024.0,81
rendezvous-std,rendezvous 16,1000,815853938.0,82
rendezvous-std,rendezvous 16,1000,839616596.0,83
rendezvous-std,rendezvous 16,1000,838274648.0,84
rendezvous-std,rendezvous 16,1000,854735531.0,85
rendezvous-std,rendezvous 16,1000,856629801.0,86
rendezvous-std,rendezvous 16,1000,879968546.0,87
rendezvous-std,rendezvous 16,1000,880053535.0,88
rendezvous-std,rendezvous 16,1000,889225336.0,89
rendezvous-std,rendezvous 16,1000,916795891.0,90
rendezvous-std,rendezvous 16,1000,921735411.0,91
rendezvous-std,rendezvous 16,1000,921954851.0,92
rendezvous-std,rendezvous 16,1000,924078100.0,93
rendezvous-std,rendezvous 16,1000,938884039.0,94
rendezvous-std,rendezvous 16,1000,945924447.0,95
rendezvous-std,rendezvous 16,1000,954361354.0,96
rendezvous-std,rendezvous 16,1000,962372775.0,97
rendezvous-std,rendezvous 16,1000,974340071.0,98
rendezvous-std,rendezvous 16,1000,988228386.0,99
rendezvous-std,rendezvous 16,1000,981281342.0,100
