group,function,value,sample_time_nanos,iteration_count
sequential-local,bounded,1000,1036897.0,7
sequential-local,bounded,1000,2066410.0,14
sequential-local,bounded,1000,3030280.0,21
sequential-local,bounded,1000,4045076.0,28
sequential-local,bounded,1000,5064321.0,35
sequential-local,bounded,1000,6060351.0,42
sequential-local,bounded,1000,7081397.0,49
sequential-local,bounded,1000,8078230.0,56
sequential-local,bounded,1000,9086184.0,63
sequential-local,bounded,1000,10102101.0,70
sequential-local,bounded,1000,11108131.0,77
sequential-local,bounded,1000,12622299.0,84
sequential-local,bounded,1000,13129698.0,91
sequential-local,bounded,1000,14136267.0,98
sequential-local,bounded,1000,15151063.0,105
sequential-local,bounded,1000,16156241.0,112
sequential-local,bounded,1000,17168953.0,119
sequential-local,bounded,1000,18176594.0,126
sequential-local,bounded,1000,19431830.0,133
sequential-local,bounded,1000,20195647.0,140
sequential-local,bounded,1000,21400958.0,147
sequential-local,bounded,1000,22218696.0,154
sequential-local,bounded,1000,23493658.0,161
sequential-local,bounded,1000,24245973.0,168
sequential-local,bounded,1000,26306982.0,175
sequential-local,bounded,1000,27110003.0,182
sequential-local,bounded,1000,27527783.0,189
sequential-local,bounded,1000,28274268.0,196
sequential-local,bounded,1000,29284575.0,203
sequential-local,bounded,1000,30293500.0,210
sequential-local,bounded,1000,31585835.0,217
sequential-local,bounded,1000,32317460.0,224
sequential-local,bounded,1000,33335333.0,231
sequential-local,bounded,1000,34622917.0,238
sequential-local,bounded,1000,35813602.0,245
sequential-local,bounded,1000,37512505.0,252
sequential-local,bounded,1000,38088912.0,259
sequential-local,bounded,1000,39291679.0,266
sequential-local,bounded,1000,39728535.0,273
sequential-local,bounded,1000,40926853.0,280
sequential-local,bounded,1000,41474656.0,287
sequential-local,bounded,1000,42548092.0,294
sequential-local,bounded,1000,43431723.0,301
sequential-local,bounded,1000,44633428.0,308
sequential-local,bounded,1000,45455683.0,315
sequential-local,bounded,1000,46986723.0,322
sequential-local,bounded,1000,47471599.0,329
sequential-local,bounded,1000,48671161.0,336
sequential-local,bounded,1000,49661509.0,343
sequential-local,bounded,1000,50716992.0,350
sequential-local,bounded,1000,51788794.0,357
sequential-local,bounded,1000,52718772.0,364
sequential-local,bounded,1000,53741762.0,371
sequential-local,bounded,1000,54624422.0,378
sequential-local,bounded,1000,55546304.0,385
sequential-local,bounded,1000,56909329.0,392
sequential-local,bounded,1000,58222453.0,399
sequential-local,bounded,1000,58848863.0,406
sequential-local,bounded,1000,59745467.0,413
sequential-local,bounded,1000,61082365.0,420
sequential-local,bounded,1000,61963581.0,427
sequential-local,bounded,1000,62787701.0,434
sequential-local,bounded,1000,63648940.0,441
sequential-local,bounded,1000,65256483.0,448
sequential-local,bounded,1000,66095690.0,455
sequential-local,bounded,1000,66653352.0,462
sequential-local,bounded,1000,68573750.0,469
sequential-local,bounded,1000,70304512.0,476
sequential-local,bounded,1000,69838121.0,483
sequential-local,bounded,1000,70810478.0,490
sequential-local,bounded,1000,72087753.0,497
sequential-local,bounded,1000,72960634.0,504
sequential-local,bounded,1000,73873840.0,511
sequential-local,bounded,1000,75160895.0,518
sequential-local,bounded,1000,76118974.0,525
sequential-local,bounded,1000,76750364.0,532
sequential-local,bounded,1000,78234627.0,539
sequential-local,bounded,1000,80046801.0,546
sequential-local,bounded,1000,79860925.0,553
sequential-local,bounded,1000,80880188.0,560
sequential-local,bounded,1000,82069269.0,567
sequential-local,bounded,1000,83738769.0,574
sequential-local,bounded,1000,85062902.0,581
sequential-local,bounded,1000,85202222.0,588
sequential-local,bounded,1000,86374633.0,595
sequential-local,bounded,1000,87025729.0,602
sequential-local,bounded,1000,88492018.0,609
sequential-local,bounded,1000,89079004.0,616
sequential-local,bounded,1000,90135438.0,623
sequential-local,bounded,1000,92720537.0,630
sequential-local,bounded,1000,92523729.0,637
sequential-local,bounded,1000,94014725.0,644
sequential-local,bounded,1000,94025624.0,651
sequential-local,bounded,1000,95268116.0,658
sequential-local,bounded,1000,96300164.0,665
sequential-local,bounded,1000,97646840.0,672
sequential-local,bounded,1000,98738017.0,679
sequential-local,bounded,1000,99989637.0,686
sequential-local,bounded,1000,100205269.0,693
sequential-local,bounded,1000,101064954.0,700
