group,function,value,sample_time_nanos,iteration_count
async-std,unbounded 1,100,1028164.0,21
async-std,unbounded 1,100,2162425.0,42
async-std,unbounded 1,100,2604472.0,63
async-std,unbounded 1,100,5192753.0,84
async-std,unbounded 1,100,5069093.0,105
async-std,unbounded 1,100,6074844.0,126
async-std,unbounded 1,100,7919985.0,147
async-std,unbounded 1,100,8018679.0,168
async-std,unbounded 1,100,9596732.0,189
async-std,unbounded 1,100,12338941.0,210
async-std,unbounded 1,100,11872849.0,231
async-std,unbounded 1,100,14625719.0,252
async-std,unbounded 1,100,12525810.0,273
async-std,unbounded 1,100,17009037.0,294
async-std,unbounded 1,100,14666746.0,315
async-std,unbounded 1,100,16200545.0,336
async-std,unbounded 1,100,18709778.0,357
async-std,unbounded 1,100,18205084.0,378
async-std,unbounded 1,100,17925522.0,399
async-std,unbounded 1,100,19992579.0,420
async-std,unbounded 1,100,22514495.0,441
async-std,unbounded 1,100,23262083.0,462
async-std,unbounded 1,100,24795172.0,483
async-std,unbounded 1,100,24863530.0,504
async-std,unbounded 1,100,26004214.0,525
async-std,unbounded 1,100,26610457.0,546
async-std,unbounded 1,100,26633710.0,567
async-std,unbounded 1,100,25815991.0,588
async-std,unbounded 1,100,30742547.0,609
async-std,unbounded 1,100,31244846.0,630
async-std,unbounded 1,100,33624668.0,651
async-std,unbounded 1,100,29088773.0,672
async-std,unbounded 1,100,31478834.0,693
async-std,unbounded 1,100,32866781.0,714
async-std,unbounded 1,100,35227365.0,735
async-std,unbounded 1,100,40104549.0,756
async-std,unbounded 1,100,39095332.0,777
async-std,unbounded 1,100,42733567.0,798
async-std,unbounded 1,100,39930493.0,819
async-std,unbounded 1,100,43508106.0,840
async-std,unbounded 1,100,38543629.0,861
async-std,unbounded 1,100,41324611.0,882
async-std,unbounded 1,100,39835986.0,903
async-std,unbounded 1,100,47990211.0,924
async-std,unbounded 1,100,46326227.0,945
async-std,unbounded 1,100,45425493.0,966
async-std,unbounded 1,100,50144340.0,987
async-std,unbounded 1,100,46284840.0,1008
async-std,unbounded 1,100,44929114.0,1029
async-std,unbounded 1,100,53136036.0,1050
async-std,unbounded 1,100,50876970.0,1071
async-std,unbounded 1,100,55745687.0,1092
async-std,unbounded 1,100,53474359.0,1113
async-std,unbounded 1,100,54884096.0,1134
async-std,unbounded 1,100,50888751.0,1155
async-std,unbounded 1,100,52890385.0,1176
async-std,unbounded 1,100,60484452.0,1197
async-std,unbounded 1,100,53964846.0,1218
async-std,unbounded 1,100,61245645.0,1239
async-std,unbounded 1,100,58713659.0,1260
async-std,unbounded 1,100,59592915.0,1281
async-std,unbounded 1,100,64431866.0,1302
async-std,unbounded 1,100,60713891.0,1323
async-std,unbounded 1,100,68578351.0,1344
async-std,unbounded 1,100,67703736.0,1365
async-std,unbounded 1,100,66381082.0,1386
async-std,unbounded 1,100,67606394.0,1407
async-std,unbounded 1,100,70412412.0,1428
async-std,unbounded 1,100,70655637.0,1449
async-std,unbounded 1,100,72852867.0,1470
async-std,unbounded 1,100,72222769.0,1491
async-std,unbounded 1,100,74044857.0,1512
async-std,unbounded 1,100,75101264.0,1533
async-std,unbounded 1,100,78286652.0,1554
async-std,unbounded 1,100,75090653.0,1575
async-std,unbounded 1,100,77434829.0,1596
async-std,unbounded 1,100,71955649.0,1617
async-std,unbounded 1,100,73743113.0,1638
async-std,unbounded 1,100,79363045.0,1659
async-std,unbounded 1,100,81425864.0,1680
async-std,unbounded 1,100,79556727.0,1701
async-std,unbounded 1,100,77903434.0,1722
async-std,unbounded 1,100,82463335.0,1743
async-std,unbounded 1,100,85509953.0,1764
async-std,unbounded 1,100,89484698.0,1785
async-std,unbounded 1,100,89742240.0,1806
async-std,unbounded 1,100,88660767.0,1827
async-std,unbounded 1,100,83906694.0,1848
async-std,unbounded 1,100,90587902.0,1869
async-std,unbounded 1,100,89420630.0,1890
async-std,unbounded 1,100,92920836.0,1911
async-std,unbounded 1,100,93269227.0,1932
async-std,unbounded 1,100,94498166.0,1953
async-std,unbounded 1,100,99298355.0,1974
async-std,unbounded 1,100,96301329.0,1995
async-std,unbounded 1,100,93304733.0,2016
async-std,unbounded 1,100,100174915.0,2037
async-std,unbounded 1,100,98808770.0,2058
async-std,unbounded 1,100,101748489.0,2079
async-std,unbounded 1,100,95169712.0,2100
