group,function,value,sample_time_nanos,iteration_count
sequential-std,unbounded,100,1070833.0,61
sequential-std,unbounded,100,2098666.0,122
sequential-std,unbounded,100,3183767.0,183
sequential-std,unbounded,100,4313370.0,244
sequential-std,unbounded,100,5000135.0,305
sequential-std,unbounded,100,5966965.0,366
sequential-std,unbounded,100,6964751.0,427
sequential-std,unbounded,100,7958771.0,488
sequential-std,unbounded,100,8950647.0,549
sequential-std,unbounded,100,9941160.0,610
sequential-std,unbounded,100,10951751.0,671
sequential-std,unbounded,100,11932837.0,732
sequential-std,unbounded,100,12945110.0,793
sequential-std,unbounded,100,13918602.0,854
sequential-std,unbounded,100,14932419.0,915
sequential-std,unbounded,100,15922281.0,976
sequential-std,unbounded,100,16944513.0,1037
sequential-std,unbounded,100,17896444.0,1098
sequential-std,unbounded,100,18896305.0,1159
sequential-std,unbounded,100,19883673.0,1220
sequential-std,unbounded,100,20871561.0,1281
sequential-std,unbounded,100,22181111.0,1342
sequential-std,unbounded,100,23102545.0,1403
sequential-std,unbounded,100,23881463.0,1464
sequential-std,unbounded,100,24858731.0,1525
sequential-std,unbounded,100,25887035.0,1586
sequential-std,unbounded,100,27017360.0,1647
sequential-std,unbounded,100,27826373.0,1708
sequential-std,unbounded,100,28822607.0,1769
sequential-std,unbounded,100,29858746.0,1830
sequential-std,unbounded,100,31063691.0,1891
sequential-std,unbounded,100,31818252.0,1952
sequential-std,unbounded,100,32802364.0,2013
sequential-std,unbounded,100,34101063.0,2074
sequential-std,unbounded,100,34801073.0,2135
sequential-std,unbounded,100,35806454.0,2196
sequential-std,unbounded,100,36818057.0,2257
sequential-std,unbounded,100,38682405.0,2318
sequential-std,unbounded,100,38817118.0,2379
sequential-std,unbounded,100,39978700.0,2440
sequential-std,unbounded,100,40815607.0,2501
sequential-std,unbounded,100,41774871.0,2562
sequential-std,unbounded,100,42988683.0,2623
sequential-std,unbounded,100,43759895.0,2684
sequential-std,unbounded,100,44971662.0,2745
sequential-std,unbounded,100,45759487.0,2806
sequential-std,unbounded,100,46733609.0,2867
sequential-std,unbounded,100,47735774.0,2928
sequential-std,unbounded,100,48732980.0,2989
sequential-std,unbounded,100,49993198.0,3050
sequential-std,unbounded,100,50769880.0,3111
sequential-std,unbounded,100,51744083.0,3172
sequential-std,unbounded,100,52708818.0,3233
sequential-std,unbounded,100,54000505.0,3294
sequential-std,unbounded,100,54709392.0,3355
sequential-std,unbounded,100,56121003.0,3416
sequential-std,unbounded,100,56733698.0,3477
sequential-std,unbounded,100,57672115.0,3538
sequential-std,unbounded,100,59131135.0,3599
sequential-std,unbounded,100,59933626.0,3660
sequential-std,unbounded,100,60650057.0,3721
sequential-std,unbounded,100,61877723.0,3782
sequential-std,unbounded,100,65226279.0,3843
sequential-std,unbounded,100,66962347.0,3904
sequential-std,unbounded,100,65237540.0,3965
sequential-std,unbounded,100,70520454.0,4026
sequential-std,unbounded,100,67751734.0,4087
sequential-std,unbounded,100,67667666.0,4148
sequential-std,unbounded,100,68604199.0,4209
sequential-std,unbounded,100,69943594.0,4270
sequential-std,unbounded,100,70898090.0,4331
sequential-std,unbounded,100,71795940.0,4392
sequential-std,unbounded,100,72591769.0,4453
sequential-std,unbounded,100,73894076.0,4514
sequential-std,unbounded,100,74802325.0,4575
sequential-std,unbounded,100,75780265.0,4636
sequential-std,unbounded,100,78163544.0,4697
sequential-std,unbounded,100,78067414.0,4758
sequential-std,unbounded,100,78693265.0,4819
sequential-std,unbounded,100,79807409.0,4880
sequential-std,unbounded,100,80779518.0,4941
sequential-std,unbounded,100,81714507.0,5002
sequential-std,unbounded,100,82822611.0,5063
sequential-std,unbounded,100,84306798.0,5124
sequential-std,unbounded,100,84573236.0,5185
sequential-std,unbounded,100,86010425.0,5246
sequential-std,unbounded,100,86994537.0,5307
sequential-std,unbounded,100,87796758.0,5368
sequential-std,unbounded,100,90273361.0,5429
sequential-std,unbounded,100,89736677.0,5490
sequential-std,unbounded,100,90951039.0,5551
sequential-std,unbounded,100,91949076.0,5612
sequential-std,unbounded,100,92963845.0,5673
sequential-std,unbounded,100,93852908.0,5734
sequential-std,unbounded,100,94890830.0,5795
sequential-std,unbounded,100,95929143.0,5856
sequential-std,unbounded,100,96899068.0,5917
sequential-std,unbounded,100,97866728.0,5978
sequential-std,unbounded,100,98807878.0,6039
sequential-std,unbounded,100,99869705.0,6100
