group,function,value,sample_time_nanos,iteration_count
sequential-std,unbounded,10000,2203432.0,1
sequential-std,unbounded,10000,3999904.0,2
sequential-std,unbounded,10000,5989827.0,3
sequential-std,unbounded,10000,7996771.0,4
sequential-std,unbounded,10000,9982317.0,5
sequential-std,unbounded,10000,12386074.0,6
sequential-std,unbounded,10000,13979735.0,7
sequential-std,unbounded,10000,16098560.0,8
sequential-std,unbounded,10000,18010316.0,9
sequential-std,unbounded,10000,19978538.0,10
sequential-std,unbounded,10000,22193382.0,11
sequential-std,unbounded,10000,24033835.0,12
sequential-std,unbounded,10000,25970258.0,13
sequential-std,unbounded,10000,27972064.0,14
sequential-std,unbounded,10000,30075288.0,15
sequential-std,unbounded,10000,31977667.0,16
sequential-std,unbounded,10000,34255990.0,17
sequential-std,unbounded,10000,36180601.0,18
sequential-std,unbounded,10000,38073042.0,19
sequential-std,unbounded,10000,40183421.0,20
sequential-std,unbounded,10000,42424813.0,21
sequential-std,unbounded,10000,43961709.0,22
sequential-std,unbounded,10000,46301136.0,23
sequential-std,unbounded,10000,47941484.0,24
sequential-std,unbounded,10000,50086798.0,25
sequential-std,unbounded,10000,51922403.0,26
sequential-std,unbounded,10000,54095769.0,27
sequential-std,unbounded,10000,56174518.0,28
sequential-std,unbounded,10000,58346451.0,29
sequential-std,unbounded,10000,59935204.0,30
sequential-std,unbounded,10000,62176487.0,31
sequential-std,unbounded,10000,64337560.0,32
sequential-std,unbounded,10000,66127568.0,33
sequential-std,unbounded,10000,68104829.0,34
sequential-std,unbounded,10000,70015664.0,35
sequential-std,unbounded,10000,72372293.0,36
sequential-std,unbounded,10000,73987665.0,37
sequential-std,unbounded,10000,76418784.0,38
sequential-std,unbounded,10000,78248106.0,39
sequential-std,unbounded,10000,80061238.0,40
sequential-std,unbounded,10000,81894357.0,41
sequential-std,unbounded,10000,84403581.0,42
sequential-std,unbounded,10000,86117428.0,43
sequential-std,unbounded,10000,88233828.0,44
sequential-std,unbounded,10000,89989502.0,45
sequential-std,unbounded,10000,92249119.0,46
sequential-std,unbounded,10000,94032677.0,47
sequential-std,unbounded,10000,96329605.0,48
sequential-std,unbounded,10000,98068678.0,49
sequential-std,unbounded,10000,101278723.0,50
sequential-std,unbounded,10000,102657745.0,51
sequential-std,unbounded,10000,104059816.0,52
sequential-std,unbounded,10000,106341705.0,53
sequential-std,unbounded,10000,107937582.0,54
sequential-std,unbounded,10000,110313948.0,55
sequential-std,unbounded,10000,112290316.0,56
sequential-std,unbounded,10000,114322236.0,57
sequential-std,unbounded,10000,116558540.0,58
sequential-std,unbounded,10000,118445531.0,59
sequential-std,unbounded,10000,120494795.0,60
sequential-std,unbounded,10000,122405589.0,61
sequential-std,unbounded,10000,124205686.0,62
sequential-std,unbounded,10000,126841438.0,63
sequential-std,unbounded,10000,128685489.0,64
sequential-std,unbounded,10000,130375921.0,65
sequential-std,unbounded,10000,132456874.0,66
sequential-std,unbounded,10000,134748221.0,67
sequential-std,unbounded,10000,136082728.0,68
sequential-std,unbounded,10000,138384353.0,69
sequential-std,unbounded,10000,140224125.0,70
sequential-std,unbounded,10000,142569964.0,71
sequential-std,unbounded,10000,144183342.0,72
sequential-std,unbounded,10000,146669464.0,73
sequential-std,unbounded,10000,148725300.0,74
sequential-std,unbounded,10000,149951534.0,75
sequential-std,unbounded,10000,152389845.0,76
sequential-std,unbounded,10000,153961465.0,77
sequential-std,unbounded,10000,156382365.0,78
sequential-std,unbounded,10000,158436239.0,79
sequential-std,unbounded,10000,160417705.0,80
sequential-std,unbounded,10000,163357594.0,81
sequential-std,unbounded,10000,164336556.0,82
sequential-std,unbounded,10000,166122096.0,83
sequential-std,unbounded,10000,168600785.0,84
sequential-std,unbounded,10000,170362028.0,85
sequential-std,unbounded,10000,172254329.0,86
sequential-std,unbounded,10000,174388933.0,87
sequential-std,unbounded,10000,176522384.0,88
sequential-std,unbounded,10000,177957388.0,89
sequential-std,unbounded,10000,180857253.0,90
sequential-std,unbounded,10000,181901256.0,91
sequential-std,unbounded,10000,184592251.0,92
sequential-std,unbounded,10000,185492185.0,93
sequential-std,unbounded,10000,188116143.0,94
sequential-std,unbounded,10000,190256789.0,95
sequential-std,unbounded,10000,191716720.0,96
sequential-std,unbounded,10000,193787795.0,97
sequential-std,unbounded,10000,195628447.0,98
sequential-std,unbounded,10000,198434206.0,99
sequential-std,unbounded,10000,199769034.0,100
