group,function,value,sample_time_nanos,iteration_count
sequential-local,bounded,1,1080378.0,2385
sequential-local,bounded,1,2218164.0,4770
sequential-local,bounded,1,2978794.0,7155
sequential-local,bounded,1,3943216.0,9540
sequential-local,bounded,1,4921675.0,11925
sequential-local,bounded,1,5924918.0,14310
sequential-local,bounded,1,6899078.0,16695
sequential-local,bounded,1,8064134.0,19080
sequential-local,bounded,1,8860172.0,21465
sequential-local,bounded,1,9863686.0,23850
sequential-local,bounded,1,10844097.0,26235
sequential-local,bounded,1,11834939.0,28620
sequential-local,bounded,1,12803747.0,31005
sequential-local,bounded,1,14008318.0,33390
sequential-local,bounded,1,14994420.0,35775
sequential-local,bounded,1,15755642.0,38160
sequential-local,bounded,1,16726577.0,40545
sequential-local,bounded,1,17733557.0,42930
sequential-local,bounded,1,18691687.0,45315
sequential-local,bounded,1,19684502.0,47700
sequential-local,bounded,1,20817058.0,50085
sequential-local,bounded,1,21651446.0,52470
sequential-local,bounded,1,22869872.0,54855
sequential-local,bounded,1,23631475.0,57240
sequential-local,bounded,1,24781634.0,59625
sequential-local,bounded,1,25781952.0,62010
sequential-local,bounded,1,26602856.0,64395
sequential-local,bounded,1,27622470.0,66780
sequential-local,bounded,1,28755247.0,69165
sequential-local,bounded,1,29565991.0,71550
sequential-local,bounded,1,30519793.0,73935
sequential-local,bounded,1,31922222.0,76320
sequential-local,bounded,1,33284888.0,78705
sequential-local,bounded,1,33470715.0,81090
sequential-local,bounded,1,34518142.0,83475
sequential-local,bounded,1,35427250.0,85860
sequential-local,bounded,1,36433350.0,88245
sequential-local,bounded,1,37485595.0,90630
sequential-local,bounded,1,38857709.0,93015
sequential-local,bounded,1,39486122.0,95400
sequential-local,bounded,1,40478577.0,97785
sequential-local,bounded,1,41347800.0,100170
sequential-local,bounded,1,42395477.0,102555
sequential-local,bounded,1,43337427.0,104940
sequential-local,bounded,1,44430278.0,107325
sequential-local,bounded,1,45462998.0,109710
sequential-local,bounded,1,46605282.0,112095
sequential-local,bounded,1,47237552.0,114480
sequential-local,bounded,1,48224747.0,116865
sequential-local,bounded,1,49343837.0,119250
sequential-local,bounded,1,50431509.0,121635
sequential-local,bounded,1,51327112.0,124020
sequential-local,bounded,1,52570916.0,126405
sequential-local,bounded,1,53182828.0,128790
sequential-local,bounded,1,54362853.0,131175
sequential-local,bounded,1,55393197.0,133560
sequential-local,bounded,1,56340618.0,135945
sequential-local,bounded,1,57103021.0,138330
sequential-local,bounded,1,58106877.0,140715
sequential-local,bounded,1,59573226.0,143100
sequential-local,bounded,1,60152518.0,145485
sequential-local,bounded,1,61375874.0,147870
sequential-local,bounded,1,62011200.0,150255
sequential-local,bounded,1,63097921.0,152640
sequential-local,bounded,1,64325644.0,155025
sequential-local,bounded,1,64989624.0,157410
sequential-local,bounded,1,66149010.0,159795
sequential-local,bounded,1,67369380.0,162180
sequential-local,bounded,1,67945025.0,164565
sequential-local,bounded,1,69015805.0,166950
sequential-local,bounded,1,70204616.0,169335
sequential-local,bounded,1,70878475.0,171720
sequential-local,bounded,1,72024105.0,174105
sequential-local,bounded,1,73019124.0,176490
sequential-local,bounded,1,74083041.0,178875
sequential-local,bounded,1,74849363.0,181260
sequential-local,bounded,1,75858327.0,183645
sequential-local,bounded,1,77068388.0,186030
sequential-local,bounded,1,78223266.0,188415
sequential-local,bounded,1,79591161.0,190800
sequential-local,bounded,1,80082178.0,193185
sequential-local,bounded,1,80894165.0,195570
sequential-local,bounded,1,81877011.0,197955
sequential-local,bounded,1,83059019.0,200340
sequential-local,bounded,1,83675470.0,202725
sequential-local,bounded,1,84821201.0,205110
sequential-local,bounded,1,86169990.0,207495
sequential-local,bounded,1,86959344.0,209880
sequential-local,bounded,1,87870718.0,212265
sequential-local,bounded,1,88908316.0,214650
sequential-local,bounded,1,90210829.0,217035
sequential-local,bounded,1,91222559.0,219420
sequential-local,bounded,1,92037381.0,221805
sequential-local,bounded,1,92531184.0,224190
sequential-local,bounded,1,93665192.0,226575
sequential-local,bounded,1,96019830.0,228960
sequential-local,bounded,1,95696768.0,231345
sequential-local,bounded,1,97126187.0,233730
sequential-local,bounded,1,97642161.0,236115
sequential-local,bounded,1,98707561.0,238500
