group,function,value,sample_time_nanos,iteration_count
sequential-local,unbounded,100,1165377.0,73
sequential-local,unbounded,100,2018500.0,146
sequential-local,unbounded,100,2981690.0,219
sequential-local,unbounded,100,3967752.0,292
sequential-local,unbounded,100,4960947.0,365
sequential-local,unbounded,100,5963100.0,438
sequential-local,unbounded,100,6944894.0,511
sequential-local,unbounded,100,7937768.0,584
sequential-local,unbounded,100,8931164.0,657
sequential-local,unbounded,100,9917226.0,730
sequential-local,unbounded,100,10911953.0,803
sequential-local,unbounded,100,11910430.0,876
sequential-local,unbounded,100,13369436.0,949
sequential-local,unbounded,100,14913929.0,1022
sequential-local,unbounded,100,15644024.0,1095
sequential-local,unbounded,100,15867531.0,1168
sequential-local,unbounded,100,16860667.0,1241
sequential-local,unbounded,100,17851969.0,1314
sequential-local,unbounded,100,18844973.0,1387
sequential-local,unbounded,100,19848468.0,1460
sequential-local,unbounded,100,20850420.0,1533
sequential-local,unbounded,100,21868762.0,1606
sequential-local,unbounded,100,22840037.0,1679
sequential-local,unbounded,100,23816161.0,1752
sequential-local,unbounded,100,24836936.0,1825
sequential-local,unbounded,100,26010318.0,1898
sequential-local,unbounded,100,26790897.0,1971
sequential-local,unbounded,100,27777369.0,2044
sequential-local,unbounded,100,28980818.0,2117
sequential-local,unbounded,100,29755885.0,2190
sequential-local,unbounded,100,30753860.0,2263
sequential-local,unbounded,100,31763556.0,2336
sequential-local,unbounded,100,32793330.0,2409
sequential-local,unbounded,100,34017717.0,2482
sequential-local,unbounded,100,34939459.0,2555
sequential-local,unbounded,100,35720448.0,2628
sequential-local,unbounded,100,37896633.0,2701
sequential-local,unbounded,100,37724552.0,2774
sequential-local,unbounded,100,38693341.0,2847
sequential-local,unbounded,100,39697347.0,2920
sequential-local,unbounded,100,42195234.0,2993
sequential-local,unbounded,100,42160389.0,3066
sequential-local,unbounded,100,42705626.0,3139
sequential-local,unbounded,100,43648849.0,3212
sequential-local,unbounded,100,44675717.0,3285
sequential-local,unbounded,100,45696254.0,3358
sequential-local,unbounded,100,47096138.0,3431
sequential-local,unbounded,100,47624576.0,3504
sequential-local,unbounded,100,48881563.0,3577
sequential-local,unbounded,100,49607039.0,3650
sequential-local,unbounded,100,50637675.0,3723
sequential-local,unbounded,100,51977978.0,3796
sequential-local,unbounded,100,52831933.0,3869
sequential-local,unbounded,100,54241767.0,3942
sequential-local,unbounded,100,54702378.0,4015
sequential-local,unbounded,100,55778248.0,4088
sequential-local,unbounded,100,56747067.0,4161
sequential-local,unbounded,100,57617914.0,4234
sequential-local,unbounded,100,58716696.0,4307
sequential-local,unbounded,100,59823344.0,4380
sequential-local,unbounded,100,60739054.0,4453
sequential-local,unbounded,100,61511568.0,4526
sequential-local,unbounded,100,62571247.0,4599
sequential-local,unbounded,100,63685188.0,4672
sequential-local,unbounded,100,65064224.0,4745
sequential-local,unbounded,100,65578394.0,4818
sequential-local,unbounded,100,66642403.0,4891
sequential-local,unbounded,100,67641589.0,4964
sequential-local,unbounded,100,68454877.0,5037
sequential-local,unbounded,100,69675008.0,5110
sequential-local,unbounded,100,70446288.0,5183
sequential-local,unbounded,100,72555318.0,5256
sequential-local,unbounded,100,72684319.0,5329
sequential-local,unbounded,100,73506905.0,5402
sequential-local,unbounded,100,74591111.0,5475
sequential-local,unbounded,100,75410891.0,5548
sequential-local,unbounded,100,76440647.0,5621
sequential-local,unbounded,100,77546822.0,5694
sequential-local,unbounded,100,78875685.0,5767
sequential-local,unbounded,100,79397159.0,5840
sequential-local,unbounded,100,80402075.0,5913
sequential-local,unbounded,100,81640309.0,5986
sequential-local,unbounded,100,82668009.0,6059
sequential-local,unbounded,100,83348059.0,6132
sequential-local,unbounded,100,85100342.0,6205
sequential-local,unbounded,100,85324692.0,6278
sequential-local,unbounded,100,86321634.0,6351
sequential-local,unbounded,100,87752397.0,6424
sequential-local,unbounded,100,88389567.0,6497
sequential-local,unbounded,100,89294718.0,6570
sequential-local,unbounded,100,92518209.0,6643
sequential-local,unbounded,100,91287922.0,6716
sequential-local,unbounded,100,92697074.0,6789
sequential-local,unbounded,100,93697793.0,6862
sequential-local,unbounded,100,94279439.0,6935
sequential-local,unbounded,100,95765865.0,7008
sequential-local,unbounded,100,96298983.0,7081
sequential-local,unbounded,100,97642933.0,7154
sequential-local,unbounded,100,99760999.0,7227
sequential-local,unbounded,100,99209970.0,7300
