group,function,value,sample_time_nanos,iteration_count
async-local,bounded 3,1000,1087252.0,3
async-local,bounded 3,1000,1851430.0,6
async-local,bounded 3,1000,3102057.0,9
async-local,bounded 3,1000,4746188.0,12
async-local,bounded 3,1000,5784478.0,15
async-local,bounded 3,1000,6187471.0,18
async-local,bounded 3,1000,9890651.0,21
async-local,bounded 3,1000,11403629.0,24
async-local,bounded 3,1000,11338466.0,27
async-local,bounded 3,1000,9749477.0,30
async-local,bounded 3,1000,13946790.0,33
async-local,bounded 3,1000,15278909.0,36
async-local,bounded 3,1000,22553562.0,39
async-local,bounded 3,1000,14286195.0,42
async-local,bounded 3,1000,16658878.0,45
async-local,bounded 3,1000,21719414.0,48
async-local,bounded 3,1000,25427633.0,51
async-local,bounded 3,1000,30436270.0,54
async-local,bounded 3,1000,26059303.0,57
async-local,bounded 3,1000,28591926.0,60
async-local,bounded 3,1000,23876594.0,63
async-local,bounded 3,1000,33235893.0,66
async-local,bounded 3,1000,31228081.0,69
async-local,bounded 3,1000,37565503.0,72
async-local,bounded 3,1000,24594526.0,75
async-local,bounded 3,1000,39077508.0,78
async-local,bounded 3,1000,34045054.0,81
async-local,bounded 3,1000,39338907.0,84
async-local,bounded 3,1000,37102447.0,87
async-local,bounded 3,1000,51165184.0,90
async-local,bounded 3,1000,46370314.0,93
async-local,bounded 3,1000,53535723.0,96
async-local,bounded 3,1000,42067385.0,99
async-local,bounded 3,1000,44189631.0,102
async-local,bounded 3,1000,62484264.0,105
async-local,bounded 3,1000,46630340.0,108
async-local,bounded 3,1000,51910186.0,111
async-local,bounded 3,1000,64369097.0,114
async-local,bounded 3,1000,57172168.0,117
async-local,bounded 3,1000,50482048.0,120
async-local,bounded 3,1000,64868378.0,123
async-local,bounded 3,1000,64085586.0,126
async-local,bounded 3,1000,62745793.0,129
async-local,bounded 3,1000,59012357.0,132
async-local,bounded 3,1000,57799390.0,135
async-local,bounded 3,1000,76945656.0,138
async-local,bounded 3,1000,56983816.0,141
async-local,bounded 3,1000,73497383.0,144
async-local,bounded 3,1000,65350921.0,147
async-local,bounded 3,1000,75607886.0,150
async-local,bounded 3,1000,75004128.0,153
async-local,bounded 3,1000,59324951.0,156
async-local,bounded 3,1000,74482303.0,159
async-local,bounded 3,1000,82210053.0,162
async-local,bounded 3,1000,58909244.0,165
async-local,bounded 3,1000,73733264.0,168
async-local,bounded 3,1000,81817799.0,171
async-local,bounded 3,1000,76765450.0,174
async-local,bounded 3,1000,78225007.0,177
async-local,bounded 3,1000,78563008.0,180
async-local,bounded 3,1000,73948525.0,183
async-local,bounded 3,1000,80896548.0,186
async-local,bounded 3,1000,86169812.0,189
async-local,bounded 3,1000,81307105.0,192
async-local,bounded 3,1000,82303867.0,195
async-local,bounded 3,1000,92089383.0,198
async-local,bounded 3,1000,90594339.0,201
async-local,bounded 3,1000,94213131.0,204
async-local,bounded 3,1000,106431541.0,207
async-local,bounded 3,1000,84385017.0,210
async-local,bounded 3,1000,90191126.0,213
async-local,bounded 3,1000,98461769.0,216
async-local,bounded 3,1000,108175890.0,219
async-local,bounded 3,1000,98923121.0,222
async-local,bounded 3,1000,105310106.0,225
async-local,bounded 3,1000,101950558.0,228
async-local,bounded 3,1000,96406909.0,231
async-local,bounded 3,1000,112226919.0,234
async-local,bounded 3,1000,110294148.0,237
async-local,bounded 3,1000,121056840.0,240
async-local,bounded 3,1000,109279693.0,243
async-local,bounded 3,1000,106781976.0,246
async-local,bounded 3,1000,97735712.0,249
async-local,bounded 3,1000,103137085.0,252
async-local,bounded 3,1000,115478175.0,255
async-local,bounded 3,1000,120730449.0,258
async-local,bounded 3,1000,117112588.0,261
async-local,bounded 3,1000,118871705.0,264
async-local,bounded 3,1000,126818374.0,267
async-local,bounded 3,1000,121623918.0,270
async-local,bounded 3,1000,129789576.0,273
async-local,bounded 3,1000,108612536.0,276
async-local,bounded 3,1000,149972758.0,279
async-local,bounded 3,1000,135940690.0,282
async-local,bounded 3,1000,124852190.0,285
async-local,bounded 3,1000,142321732.0,288
async-local,bounded 3,1000,127308009.0,291
async-local,bounded 3,1000,136486248.0,294
async-local,bounded 3,1000,122747958.0,297
async-local,bounded 3,1000,131157121.0,300
