group,function,value,sample_time_nanos,iteration_count
rendezvous-local,rendezvous 4,1000,12230347.0,1
rendezvous-local,rendezvous 4,1000,27851208.0,2
rendezvous-local,rendezvous 4,1000,39118484.0,3
rendezvous-local,rendezvous 4,1000,52293356.0,4
rendezvous-local,rendezvous 4,1000,57159055.0,5
rendezvous-local,rendezvous 4,1000,84368063.0,6
rendezvous-local,rendezvous 4,1000,93839897.0,7
rendezvous-local,rendezvous 4,1000,101587900.0,8
rendezvous-local,rendezvous 4,1000,119957265.0,9
rendezvous-local,rendezvous 4,1000,131618858.0,10
rendezvous-local,rendezvous 4,1000,138672295.0,11
rendezvous-local,rendezvous 4,1000,159273829.0,12
rendezvous-local,rendezvous 4,1000,181729917.0,13
rendezvous-local,rendezvous 4,1000,190862818.0,14
rendezvous-local,rendezvous 4,1000,195673264.0,15
rendezvous-local,rendezvous 4,1000,209446173.0,16
rendezvous-local,rendezvous 4,1000,238536074.0,17
rendezvous-local,rendezvous 4,1000,240748116.0,18
rendezvous-local,rendezvous 4,1000,264048603.0,19
rendezvous-local,rendezvous 4,1000,262431060.0,20
rendezvous-local,rendezvous 4,1000,257595788.0,21
rendezvous-local,rendezvous 4,1000,300678738.0,22
rendezvous-local,rendezvous 4,1000,309061047.0,23
rendezvous-local,rendezvous 4,1000,345039446.0,24
rendezvous-local,rendezvous 4,1000,347137284.0,25
rendezvous-local,rendezvous 4,1000,378092390.0,26
rendezvous-local,rendezvous 4,1000,357346876.0,27
rendezvous-local,rendezvous 4,1000,387140952.0,28
rendezvous-local,rendezvous 4,1000,407159187.0,29
rendezvous-local,rendezvous 4,1000,431416401.0,30
rendezvous-local,rendezvous 4,1000,417792842.0,31
rendezvous-local,rendezvous 4,1000,444717959.0,32
rendezvous-local,rendezvous 4,1000,465561164.0,33
rendezvous-local,rendezvous 4,1000,474823187.0,34
rendezvous-local,rendezvous 4,1000,492087196.0,35
rendezvous-local,rendezvous 4,1000,474376462.0,36
rendezvous-local,rendezvous 4,1000,506548600.0,37
rendezvous-local,rendezvous 4,1000,522196822.0,38
rendezvous-local,rendezvous 4,1000,536479323.0,39
rendezvous-local,rendezvous 4,1000,538981176.0,40
rendezvous-local,rendezvous 4,1000,598804818.0,41
rendezvous-local,rendezvous 4,1000,580525803.0,42
rendezvous-local,rendezvous 4,1000,560612354.0,43
rendezvous-local,rendezvous 4,1000,598235745.0,44
rendezvous-local,rendezvous 4,1000,615106701.0,45
rendezvous-local,rendezvous 4,1000,608157188.0,46
rendezvous-local,rendezvous 4,1000,623818184.0,47
rendezvous-local,rendezvous 4,1000,640479288.0,48
rendezvous-local,rendezvous 4,1000,660286037.0,49
rendezvous-local,rendezvous 4,1000,699890810.0,50
rendezvous-local,rendezvous 4,1000,703535609.0,51
rendezvous-local,rendezvous 4,1000,731416291.0,52
rendezvous-local,rendezvous 4,1000,702591957.0,53
rendezvous-local,rendezvous 4,1000,719809889.0,54
rendezvous-local,rendezvous 4,1000,751020883.0,55
rendezvous-local,rendezvous 4,1000,797469931.0,56
rendezvous-local,rendezvous 4,1000,798911895.0,57
rendezvous-local,rendezvous 4,1000,776667322.0,58
rendezvous-local,rendezvous 4,1000,762387376.0,59
rendezvous-local,rendezvous 4,1000,797651450.0,60
rendezvous-local,rendezvous 4,1000,851480546.0,61
rendezvous-local,rendezvous 4,1000,844206728.0,62
rendezvous-local,rendezvous 4,1000,874389279.0,63
rendezvous-local,rendezvous 4,1000,915734815.0,64
rendezvous-local,rendezvous 4,1000,863611687.0,65
rendezvous-local,rendezvous 4,1000,917138325.0,66
rendezvous-local,rendezvous 4,1000,966841573.0,67
rendezvous-local,rendezvous 4,1000,986987747.0,68
rendezvous-local,rendezvous 4,1000,958188819.0,69
rendezvous-local,rendezvous 4,1000,969951923.0,70
rendezvous-local,rendezvous 4,1000,984491323.0,71
rendezvous-local,rendezvous 4,1000,1027883531.0,72
rendezvous-local,rendezvous 4,1000,984300897.0,73
rendezvous-local,rendezvous 4,1000,984469123.0,74
rendezvous-local,rendezvous 4,1000,1033022970.0,75
rendezvous-local,rendezvous 4,1000,1066041292.0,76
rendezvous-local,rendezvous 4,1000,1062231493.0,77
rendezvous-local,rendezvous 4,1000,1081027577.0,78
rendezvous-local,rendezvous 4,1000,1101911862.0,79
rendezvous-local,rendezvous 4,1000,1126884304.0,80
rendezvous-local,rendezvous 4,1000,1068984079.0,81
rendezvous-local,rendezvous 4,1000,1093056997.0,82
rendezvous-local,rendezvous 4,1000,1082826473.0,83
rendezvous-local,rendezvous 4,1000,1164964840.0,84
rendezvous-local,rendezvous 4,1000,1206552927.0,85
rendezvous-local,rendezvous 4,1000,1156970751.0,86
rendezvous-local,rendezvous 4,1000,1182469439.0,87
rendezvous-local,rendezvous 4,1000,1187147900.0,88
rendezvous-local,rendezvous 4,1000,1258478240.0,89
rendezvous-local,rendezvous 4,1000,1219321974.0,90
rendezvous-local,rendezvous 4,1000,1250947051.0,91
rendezvous-local,rendezvous 4,1000,1195453587.0,92
rendezvous-local,rendezvous 4,1000,1278517344.0,93
rendezvous-local,rendezvous 4,1000,1245878383.0,94
rendezvous-local,rendezvous 4,1000,1332225282.0,95
rendezvous-local,rendezvous 4,1000,1315789650.0,96
rendezvous-local,rendezvous 4,1000,1355980206.0,97
rendezvous-local,rendezvous 4,1000,1361680755.0,98
rendezvous-local,rendezvous 4,1000,1351611476.0,99
rendezvous-local,rendezvous 4,1000,1329984455.0,100
