group,function,value,sample_time_nanos,iteration_count
sequential-std,bounded,10,1081092.0,951
sequential-std,bounded,10,2100980.0,1902
sequential-std,bounded,10,2967823.0,2853
sequential-std,bounded,10,3932166.0,3804
sequential-std,bounded,10,4914795.0,4755
sequential-std,bounded,10,5964869.0,5706
sequential-std,bounded,10,6896012.0,6657
sequential-std,bounded,10,7881494.0,7608
sequential-std,bounded,10,8881316.0,8559
sequential-std,bounded,10,9852192.0,9510
sequential-std,bounded,10,10833598.0,10461
sequential-std,bounded,10,11870958.0,11412
sequential-std,bounded,10,12821958.0,12363
sequential-std,bounded,10,13796951.0,13314
sequential-std,bounded,10,15056840.0,14265
sequential-std,bounded,10,15750837.0,15216
sequential-std,bounded,10,16751118.0,16167
sequential-std,bounded,10,17796755.0,17118
sequential-std,bounded,10,18744628.0,18069
sequential-std,bounded,10,19693794.0,19020
sequential-std,bounded,10,20739739.0,19971
sequential-std,bounded,10,21655483.0,20922
sequential-std,bounded,10,22698926.0,21873
sequential-std,bounded,10,23632783.0,22824
sequential-std,bounded,10,24685973.0,23775
sequential-std,bounded,10,25619731.0,24726
sequential-std,bounded,10,26809004.0,25677
sequential-std,bounded,10,27826950.0,26628
sequential-std,bounded,10,28657743.0,27579
sequential-std,bounded,10,29754315.0,28530
sequential-std,bounded,10,30559331.0,29481
sequential-std,bounded,10,31566946.0,30432
sequential-std,bounded,10,32529547.0,31383
sequential-std,bounded,10,33540548.0,32334
sequential-std,bounded,10,34766552.0,33285
sequential-std,bounded,10,35469667.0,34236
sequential-std,bounded,10,36511988.0,35187
sequential-std,bounded,10,37472845.0,36138
sequential-std,bounded,10,38472485.0,37089
sequential-std,bounded,10,39634619.0,38040
sequential-std,bounded,10,40450566.0,38991
sequential-std,bounded,10,41631986.0,39942
sequential-std,bounded,10,42404931.0,40893
sequential-std,bounded,10,43399813.0,41844
sequential-std,bounded,10,44380347.0,42795
sequential-std,bounded,10,45292144.0,43746
sequential-std,bounded,10,46598197.0,44697
sequential-std,bounded,10,47878903.0,45648
sequential-std,bounded,10,48332892.0,46599
sequential-std,bounded,10,49278391.0,47550
sequential-std,bounded,10,50286747.0,48501
sequential-std,bounded,10,51280146.0,49452
sequential-std,bounded,10,52464281.0,50403
sequential-std,bounded,10,53713278.0,51354
sequential-std,bounded,10,54277564.0,52305
sequential-std,bounded,10,55202493.0,53256
sequential-std,bounded,10,56407919.0,54207
sequential-std,bounded,10,57194119.0,55158
sequential-std,bounded,10,58117377.0,56109
sequential-std,bounded,10,59350213.0,57060
sequential-std,bounded,10,60813862.0,58011
sequential-std,bounded,10,61797221.0,58962
sequential-std,bounded,10,62141395.0,59913
sequential-std,bounded,10,63107793.0,60864
sequential-std,bounded,10,64345418.0,61815
sequential-std,bounded,10,65125227.0,62766
sequential-std,bounded,10,66089221.0,63717
sequential-std,bounded,10,67057512.0,64668
sequential-std,bounded,10,68057473.0,65619
sequential-std,bounded,10,69263309.0,66570
sequential-std,bounded,10,69992312.0,67521
sequential-std,bounded,10,70974430.0,68472
sequential-std,bounded,10,72309358.0,69423
sequential-std,bounded,10,73006061.0,70374
sequential-std,bounded,10,74144891.0,71325
sequential-std,bounded,10,74988690.0,72276
sequential-std,bounded,10,75902439.0,73227
sequential-std,bounded,10,76942736.0,74178
sequential-std,bounded,10,78160453.0,75129
sequential-std,bounded,10,78841007.0,76080
sequential-std,bounded,10,79863369.0,77031
sequential-std,bounded,10,80922801.0,77982
sequential-std,bounded,10,82087109.0,78933
sequential-std,bounded,10,82766281.0,79884
sequential-std,bounded,10,83992454.0,80835
sequential-std,bounded,10,84780017.0,81786
sequential-std,bounded,10,85949355.0,82737
sequential-std,bounded,10,87496589.0,83688
sequential-std,bounded,10,87742630.0,84639
sequential-std,bounded,10,88764672.0,85590
sequential-std,bounded,10,90004561.0,86541
sequential-std,bounded,10,90997388.0,87492
sequential-std,bounded,10,92110721.0,88443
sequential-std,bounded,10,92985899.0,89394
sequential-std,bounded,10,94165845.0,90345
sequential-std,bounded,10,94652405.0,91296
sequential-std,bounded,10,96418270.0,92247
sequential-std,bounded,10,96824369.0,93198
sequential-std,bounded,10,97901965.0,94149
sequential-std,bounded,10,98635377.0,95100
