group,function,value,sample_time_nanos,iteration_count
async-local,unbounded 8,1,1033951.0,7
async-local,unbounded 8,1,2220228.0,14
async-local,unbounded 8,1,3498988.0,21
async-local,unbounded 8,1,4539060.0,28
async-local,unbounded 8,1,5569626.0,35
async-local,unbounded 8,1,6697733.0,42
async-local,unbounded 8,1,8206121.0,49
async-local,unbounded 8,1,9121040.0,56
async-local,unbounded 8,1,9780562.0,63
async-local,unbounded 8,1,12266357.0,70
async-local,unbounded 8,1,11662177.0,77
async-local,unbounded 8,1,12927692.0,84
async-local,unbounded 8,1,14768300.0,91
async-local,unbounded 8,1,14280168.0,98
async-local,unbounded 8,1,16405849.0,105
async-local,unbounded 8,1,17437667.0,112
async-local,unbounded 8,1,18627289.0,119
async-local,unbounded 8,1,19760997.0,126
async-local,unbounded 8,1,21179677.0,133
async-local,unbounded 8,1,22389268.0,140
async-local,unbounded 8,1,22741315.0,147
async-local,unbounded 8,1,23054079.0,154
async-local,unbounded 8,1,24298324.0,161
async-local,unbounded 8,1,24832743.0,168
async-local,unbounded 8,1,27413724.0,175
async-local,unbounded 8,1,27511397.0,182
async-local,unbounded 8,1,29561526.0,189
async-local,unbounded 8,1,28912745.0,196
async-local,unbounded 8,1,31349026.0,203
async-local,unbounded 8,1,31971118.0,210
async-local,unbounded 8,1,33627924.0,217
async-local,unbounded 8,1,35360871.0,224
async-local,unbounded 8,1,36598943.0,231
async-local,unbounded 8,1,33531693.0,238
async-local,unbounded 8,1,36183347.0,245
async-local,unbounded 8,1,39414414.0,252
async-local,unbounded 8,1,39175888.0,259
async-local,unbounded 8,1,41160767.0,266
async-local,unbounded 8,1,41643538.0,273
async-local,unbounded 8,1,43929059.0,280
async-local,unbounded 8,1,43386554.0,287
async-local,unbounded 8,1,45056023.0,294
async-local,unbounded 8,1,46154064.0,301
async-local,unbounded 8,1,46364548.0,308
async-local,unbounded 8,1,47210217.0,315
async-local,unbounded 8,1,50955184.0,322
async-local,unbounded 8,1,48692667.0,329
async-local,unbounded 8,1,52337056.0,336
async-local,unbounded 8,1,53607008.0,343
async-local,unbounded 8,1,54046488.0,350
async-local,unbounded 8,1,54226025.0,357
async-local,unbounded 8,1,55229338.0,364
async-local,unbounded 8,1,57960572.0,371
async-local,unbounded 8,1,59108856.0,378
async-local,unbounded 8,1,60235732.0,385
async-local,unbounded 8,1,59650499.0,392
async-local,unbounded 8,1,61979750.0,399
async-local,unbounded 8,1,61771731.0,406
async-local,unbounded 8,1,62316068.0,413
async-local,unbounded 8,1,63119019.0,420
async-local,unbounded 8,1,66395960.0,427
async-local,unbounded 8,1,66992294.0,434
async-local,unbounded 8,1,68936336.0,441
async-local,unbounded 8,1,69883376.0,448
async-local,unbounded 8,1,71340067.0,455
async-local,unbounded 8,1,72220912.0,462
async-local,unbounded 8,1,72164567.0,469
async-local,unbounded 8,1,72900492.0,476
async-local,unbounded 8,1,73202506.0,483
async-local,unbounded 8,1,75315453.0,490
async-local,unbounded 8,1,74266824.0,497
async-local,unbounded 8,1,74659809.0,504
async-local,unbounded 8,1,77375333.0,511
async-local,unbounded 8,1,79610216.0,518
async-local,unbounded 8,1,81654847.0,525
async-local,unbounded 8,1,82279153.0,532
async-local,unbounded 8,1,78932230.0,539
async-local,unbounded 8,1,81670817.0,546
async-local,unbounded 8,1,83985671.0,553
async-local,unbounded 8,1,86565811.0,560
async-local,unbounded 8,1,86184599.0,567
async-local,unbounded 8,1,88615430.0,574
async-local,unbounded 8,1,89307974.0,581
async-local,unbounded 8,1,87798835.0,588
async-local,unbounded 8,1,92633617.0,595
async-local,unbounded 8,1,91594055.0,602
async-local,unbounded 8,1,93126598.0,609
async-local,unbounded 8,1,94763276.0,616
async-local,unbounded 8,1,96443044.0,623
async-local,unbounded 8,1,94304539.0,630
async-local,unbounded 8,1,97891651.0,637
async-local,unbounded 8,1,101098931.0,644
async-local,unbounded 8,1,101853021.0,651
async-local,unbounded 8,1,100724403.0,658
async-local,unbounded 8,1,101555204.0,665
async-local,unbounded 8,1,103141748.0,672
async-local,unbounded 8,1,104875688.0,679
async-local,unbounded 8,1,104981716.0,686
async-local,unbounded 8,1,107731242.0,693
async-local,unbounded 8,1,107881564.0,700
