group,function,value,sample_time_nanos,iteration_count
async-local,unbounded 4,1,935277.0,13
async-local,unbounded 4,1,1852080.0,26
async-local,unbounded 4,1,2752662.0,39
async-local,unbounded 4,1,4233489.0,52
async-local,unbounded 4,1,4969164.0,65
async-local,unbounded 4,1,6025066.0,78
async-local,unbounded 4,1,7530799.0,91
async-local,unbounded 4,1,7736613.0,104
async-local,unbounded 4,1,9173188.0,117
async-local,unbounded 4,1,9891279.0,130
async-local,unbounded 4,1,11371535.0,143
async-local,unbounded 4,1,12242101.0,156
async-local,unbounded 4,1,13358236.0,169
async-local,unbounded 4,1,14472107.0,182
async-local,unbounded 4,1,14018921.0,195
async-local,unbounded 4,1,16372598.0,208
async-local,unbounded 4,1,16526827.0,221
async-local,unbounded 4,1,17065493.0,234
async-local,unbounded 4,1,18548193.0,247
async-local,unbounded 4,1,21330410.0,260
async-local,unbounded 4,1,20639830.0,273
async-local,unbounded 4,1,21893012.0,286
async-local,unbounded 4,1,22783745.0,299
async-local,unbounded 4,1,23802319.0,312
async-local,unbounded 4,1,24238623.0,325
async-local,unbounded 4,1,25271303.0,338
async-local,unbounded 4,1,27500278.0,351
async-local,unbounded 4,1,27783898.0,364
async-local,unbounded 4,1,28712281.0,377
async-local,unbounded 4,1,28978469.0,390
async-local,unbounded 4,1,29796246.0,403
async-local,unbounded 4,1,31687009.0,416
async-local,unbounded 4,1,32500348.0,429
async-local,unbounded 4,1,34051808.0,442
async-local,unbounded 4,1,35709234.0,455
async-local,unbounded 4,1,36381930.0,468
async-local,unbounded 4,1,37505860.0,481
async-local,unbounded 4,1,37670969.0,494
async-local,unbounded 4,1,38063502.0,507
async-local,unbounded 4,1,38851615.0,520
async-local,unbounded 4,1,41358458.0,533
async-local,unbounded 4,1,43147510.0,546
async-local,unbounded 4,1,41750420.0,559
async-local,unbounded 4,1,44565759.0,572
async-local,unbounded 4,1,45028064.0,585
async-local,unbounded 4,1,46895613.0,598
async-local,unbounded 4,1,44985023.0,611
async-local,unbounded 4,1,47160508.0,624
async-local,unbounded 4,1,47069668.0,637
async-local,unbounded 4,1,49894636.0,650
async-local,unbounded 4,1,51717572.0,663
async-local,unbounded 4,1,52586364.0,676
async-local,unbounded 4,1,52622332.0,689
async-local,unbounded 4,1,53386229.0,702
async-local,unbounded 4,1,56355526.0,715
async-local,unbounded 4,1,54924533.0,728
async-local,unbounded 4,1,57025678.0,741
async-local,unbounded 4,1,58106808.0,754
async-local,unbounded 4,1,60172969.0,767
async-local,unbounded 4,1,58477661.0,780
async-local,unbounded 4,1,61099268.0,793
async-local,unbounded 4,1,61073170.0,806
async-local,unbounded 4,1,63086652.0,819
async-local,unbounded 4,1,63987024.0,832
async-local,unbounded 4,1,65826200.0,845
async-local,unbounded 4,1,68323295.0,858
async-local,unbounded 4,1,67434835.0,871
async-local,unbounded 4,1,68801910.0,884
async-local,unbounded 4,1,67095722.0,897
async-local,unbounded 4,1,68622945.0,910
async-local,unbounded 4,1,71586761.0,923
async-local,unbounded 4,1,72552476.0,936
async-local,unbounded 4,1,73366436.0,949
async-local,unbounded 4,1,73277080.0,962
async-local,unbounded 4,1,75204611.0,975
async-local,unbounded 4,1,73898922.0,988
async-local,unbounded 4,1,76573318.0,1001
async-local,unbounded 4,1,78383880.0,1014
async-local,unbounded 4,1,78374703.0,1027
async-local,unbounded 4,1,79311544.0,1040
async-local,unbounded 4,1,81155339.0,1053
async-local,unbounded 4,1,81125993.0,1066
async-local,unbounded 4,1,84472606.0,1079
async-local,unbounded 4,1,82806673.0,1092
async-local,unbounded 4,1,84121199.0,1105
async-local,unbounded 4,1,85071875.0,1118
async-local,unbounded 4,1,86283329.0,1131
async-local,unbounded 4,1,88764194.0,1144
async-local,unbounded 4,1,89552406.0,1157
async-local,unbounded 4,1,88390945.0,1170
async-local,unbounded 4,1,89881281.0,1183
async-local,unbounded 4,1,91029776.0,1196
async-local,unbounded 4,1,92394876.0,1209
async-local,unbounded 4,1,92888900.0,1222
async-local,unbounded 4,1,95231927.0,1235
async-local,unbounded 4,1,94770114.0,1248
async-local,unbounded 4,1,97951157.0,1261
async-local,unbounded 4,1,97305100.0,1274
async-local,unbounded 4,1,96992376.0,1287
async-local,unbounded 4,1,99895770.0,1300
