group,function,value,sample_time_nanos,iteration_count
sequential-local,unbounded,10,1112709.0,580
sequential-local,unbounded,10,2040602.0,1160
sequential-local,unbounded,10,2954179.0,1740
sequential-local,unbounded,10,3938567.0,2320
sequential-local,unbounded,10,4942573.0,2900
sequential-local,unbounded,10,5918426.0,3480
sequential-local,unbounded,10,6893918.0,4060
sequential-local,unbounded,10,8094301.0,4640
sequential-local,unbounded,10,8865972.0,5220
sequential-local,unbounded,10,10076033.0,5800
sequential-local,unbounded,10,10840351.0,6380
sequential-local,unbounded,10,11818106.0,6960
sequential-local,unbounded,10,12768633.0,7540
sequential-local,unbounded,10,13770453.0,8120
sequential-local,unbounded,10,14765794.0,8700
sequential-local,unbounded,10,15765972.0,9280
sequential-local,unbounded,10,16749970.0,9860
sequential-local,unbounded,10,17739479.0,10440
sequential-local,unbounded,10,18712426.0,11020
sequential-local,unbounded,10,19701944.0,11600
sequential-local,unbounded,10,20694428.0,12180
sequential-local,unbounded,10,21683557.0,12760
sequential-local,unbounded,10,22654279.0,13340
sequential-local,unbounded,10,23636835.0,13920
sequential-local,unbounded,10,24939269.0,14500
sequential-local,unbounded,10,25605743.0,15080
sequential-local,unbounded,10,26598357.0,15660
sequential-local,unbounded,10,27621198.0,16240
sequential-local,unbounded,10,28630063.0,16820
sequential-local,unbounded,10,29588593.0,17400
sequential-local,unbounded,10,30560028.0,17980
sequential-local,unbounded,10,31507758.0,18560
sequential-local,unbounded,10,32500123.0,19140
sequential-local,unbounded,10,33704382.0,19720
sequential-local,unbounded,10,34673292.0,20300
sequential-local,unbounded,10,35705811.0,20880
sequential-local,unbounded,10,36359792.0,21460
sequential-local,unbounded,10,37339903.0,22040
sequential-local,unbounded,10,38412486.0,22620
sequential-local,unbounded,10,39921035.0,23200
sequential-local,unbounded,10,40719978.0,23780
sequential-local,unbounded,10,41443449.0,24360
sequential-local,unbounded,10,42360041.0,24940
sequential-local,unbounded,10,43326216.0,25520
sequential-local,unbounded,10,44728395.0,26100
sequential-local,unbounded,10,45482635.0,26680
sequential-local,unbounded,10,46289612.0,27260
sequential-local,unbounded,10,47291674.0,27840
sequential-local,unbounded,10,48423789.0,28420
sequential-local,unbounded,10,49169882.0,29000
sequential-local,unbounded,10,50428484.0,29580
sequential-local,unbounded,10,51214973.0,30160
sequential-local,unbounded,10,52201946.0,30740
sequential-local,unbounded,10,53266085.0,31320
sequential-local,unbounded,10,54380607.0,31900
sequential-local,unbounded,10,55148771.0,32480
sequential-local,unbounded,10,56365584.0,33060
sequential-local,unbounded,10,57184955.0,33640
sequential-local,unbounded,10,58321468.0,34220
sequential-local,unbounded,10,59360019.0,34800
sequential-local,unbounded,10,60391625.0,35380
sequential-local,unbounded,10,61158077.0,35960
sequential-local,unbounded,10,62095799.0,36540
sequential-local,unbounded,10,63677213.0,37120
sequential-local,unbounded,10,64870232.0,37700
sequential-local,unbounded,10,65011415.0,38280
sequential-local,unbounded,10,66218591.0,38860
sequential-local,unbounded,10,67229198.0,39440
sequential-local,unbounded,10,68008434.0,40020
sequential-local,unbounded,10,68958449.0,40600
sequential-local,unbounded,10,70038727.0,41180
sequential-local,unbounded,10,70969395.0,41760
sequential-local,unbounded,10,72160851.0,42340
sequential-local,unbounded,10,73185986.0,42920
sequential-local,unbounded,10,74389825.0,43500
sequential-local,unbounded,10,75102646.0,44080
sequential-local,unbounded,10,75845475.0,44660
sequential-local,unbounded,10,76822940.0,45240
sequential-local,unbounded,10,78159777.0,45820
sequential-local,unbounded,10,79030142.0,46400
sequential-local,unbounded,10,79885321.0,46980
sequential-local,unbounded,10,81509294.0,47560
sequential-local,unbounded,10,81769070.0,48140
sequential-local,unbounded,10,82683979.0,48720
sequential-local,unbounded,10,84026357.0,49300
sequential-local,unbounded,10,85522972.0,49880
sequential-local,unbounded,10,85914564.0,50460
sequential-local,unbounded,10,87161664.0,51040
sequential-local,unbounded,10,87689229.0,51620
sequential-local,unbounded,10,88878300.0,52200
sequential-local,unbounded,10,90233522.0,52780
sequential-local,unbounded,10,90863238.0,53360
sequential-local,unbounded,10,92112662.0,53940
sequential-local,unbounded,10,92637363.0,54520
sequential-local,unbounded,10,93658139.0,55100
sequential-local,unbounded,10,94715565.0,55680
sequential-local,unbounded,10,95815139.0,56260
sequential-local,unbounded,10,96725780.0,56840
sequential-local,unbounded,10,98069380.0,57420
sequential-local,unbounded,10,98649223.0,58000
