group,function,value,sample_time_nanos,iteration_count
async-local,bounded 1,1,1092962.0,43
async-local,bounded 1,1,2213115.0,86
async-local,bounded 1,1,3235124.0,129
async-local,bounded 1,1,4474439.0,172
async-local,bounded 1,1,5437647.0,215
async-local,bounded 1,1,5025838.0,258
async-local,bounded 1,1,5596715.0,301
async-local,bounded 1,1,6200232.0,344
async-local,bounded 1,1,8649337.0,387
async-local,bounded 1,1,7719982.0,430
async-local,bounded 1,1,11987443.0,473
async-local,bounded 1,1,14609090.0,516
async-local,bounded 1,1,13922378.0,559
async-local,bounded 1,1,16622522.0,602
async-local,bounded 1,1,18113196.0,645
async-local,bounded 1,1,17518626.0,688
async-local,bounded 1,1,17502225.0,731
async-local,bounded 1,1,19464711.0,774
async-local,bounded 1,1,21989067.0,817
async-local,bounded 1,1,24777596.0,860
async-local,bounded 1,1,24046249.0,903
async-local,bounded 1,1,24901016.0,946
async-local,bounded 1,1,27302091.0,989
async-local,bounded 1,1,28882233.0,1032
async-local,bounded 1,1,28586611.0,1075
async-local,bounded 1,1,30171020.0,1118
async-local,bounded 1,1,34134164.0,1161
async-local,bounded 1,1,32758574.0,1204
async-local,bounded 1,1,28572335.0,1247
async-local,bounded 1,1,30774869.0,1290
async-local,bounded 1,1,29856834.0,1333
async-local,bounded 1,1,25992596.0,1376
async-local,bounded 1,1,30296134.0,1419
async-local,bounded 1,1,37574451.0,1462
async-local,bounded 1,1,37114161.0,1505
async-local,bounded 1,1,36007352.0,1548
async-local,bounded 1,1,29313970.0,1591
async-local,bounded 1,1,40650677.0,1634
async-local,bounded 1,1,32496264.0,1677
async-local,bounded 1,1,42467420.0,1720
async-local,bounded 1,1,37916900.0,1763
async-local,bounded 1,1,49093488.0,1806
async-local,bounded 1,1,53267696.0,1849
async-local,bounded 1,1,49039808.0,1892
async-local,bounded 1,1,46336448.0,1935
async-local,bounded 1,1,50303820.0,1978
async-local,bounded 1,1,48504869.0,2021
async-local,bounded 1,1,46139770.0,2064
async-local,bounded 1,1,52466119.0,2107
async-local,bounded 1,1,49114759.0,2150
async-local,bounded 1,1,50980143.0,2193
async-local,bounded 1,1,57259993.0,2236
async-local,bounded 1,1,50552464.0,2279
async-local,bounded 1,1,55595656.0,2322
async-local,bounded 1,1,50506208.0,2365
async-local,bounded 1,1,54598102.0,2408
async-local,bounded 1,1,58223745.0,2451
async-local,bounded 1,1,57282265.0,2494
async-local,bounded 1,1,57893278.0,2537
async-local,bounded 1,1,62848724.0,2580
async-local,bounded 1,1,67446413.0,2623
async-local,bounded 1,1,60715729.0,2666
async-local,bounded 1,1,55782985.0,2709
async-local,bounded 1,1,52376031.0,2752
async-local,bounded 1,1,64140536.0,2795
async-local,bounded 1,1,69094190.0,2838
async-local,bounded 1,1,71051447.0,2881
async-local,bounded 1,1,72241239.0,2924
async-local,bounded 1,1,63527021.0,2967
async-local,bounded 1,1,60174990.0,3010
async-local,bounded 1,1,81725627.0,3053
async-local,bounded 1,1,71727660.0,3096
async-local,bounded 1,1,73657556.0,3139
async-local,bounded 1,1,82638492.0,3182
async-local,bounded 1,1,71863975.0,3225
async-local,bounded 1,1,81496568.0,3268
async-local,bounded 1,1,90432762.0,3311
async-local,bounded 1,1,85325862.0,3354
async-local,bounded 1,1,69495090.0,3397
async-local,bounded 1,1,81000512.0,3440
async-local,bounded 1,1,82160199.0,3483
async-local,bounded 1,1,91284624.0,3526
async-local,bounded 1,1,88835298.0,3569
async-local,bounded 1,1,85736278.0,3612
async-local,bounded 1,1,97578560.0,3655
async-local,bounded 1,1,81142267.0,3698
async-local,bounded 1,1,97044613.0,3741
async-local,bounded 1,1,96973822.0,3784
async-local,bounded 1,1,81907587.0,3827
async-local,bounded 1,1,81375182.0,3870
async-local,bounded 1,1,92360712.0,3913
async-local,bounded 1,1,89557757.0,3956
async-local,bounded 1,1,101241884.0,3999
async-local,bounded 1,1,101966517.0,4042
async-local,bounded 1,1,85886569.0,4085
async-local,bounded 1,1,101261580.0,4128
async-local,bounded 1,1,101029056.0,4171
async-local,bounded 1,1,107781841.0,4214
async-local,bounded 1,1,96033043.0,4257
async-local,bounded 1,1,92934466.0,4300
