group,function,value,sample_time_nanos,iteration_count
async-std,bounded 2,10000,4658922.0,1
async-std,bounded 2,10000,6988669.0,2
async-std,bounded 2,10000,9006964.0,3
async-std,bounded 2,10000,14805586.0,4
async-std,bounded 2,10000,16767976.0,5
async-std,bounded 2,10000,21858334.0,6
async-std,bounded 2,10000,25085129.0,7
async-std,bounded 2,10000,33204293.0,8
async-std,bounded 2,10000,38411999.0,9
async-std,bounded 2,10000,38485868.0,10
async-std,bounded 2,10000,35959083.0,11
async-std,bounded 2,10000,39963311.0,12
async-std,bounded 2,10000,49639135.0,13
async-std,bounded 2,10000,53321780.0,14
async-std,bounded 2,10000,56156583.0,15
async-std,bounded 2,10000,56661306.0,16
async-std,bounded 2,10000,57340125.0,17
async-std,bounded 2,10000,67381633.0,18
async-std,bounded 2,10000,72186759.0,19
async-std,bounded 2,10000,72469156.0,20
async-std,bounded 2,10000,70370823.0,21
async-std,bounded 2,10000,93006451.0,22
async-std,bounded 2,10000,79739922.0,23
async-std,bounded 2,10000,91205312.0,24
async-std,bounded 2,10000,103400177.0,25
async-std,bounded 2,10000,97304348.0,26
async-std,bounded 2,10000,119710567.0,27
async-std,bounded 2,10000,114090537.0,28
async-std,bounded 2,10000,106710257.0,29
async-std,bounded 2,10000,114854617.0,30
async-std,bounded 2,10000,105346466.0,31
async-std,bounded 2,10000,113783924.0,32
async-std,bounded 2,10000,123539677.0,33
async-std,bounded 2,10000,134446824.0,34
async-std,bounded 2,10000,127720605.0,35
async-std,bounded 2,10000,131085168.0,36
async-std,bounded 2,10000,137986813.0,37
async-std,bounded 2,10000,152425073.0,38
async-std,bounded 2,10000,147351515.0,39
async-std,bounded 2,10000,159647498.0,40
async-std,bounded 2,10000,162861468.0,41
async-std,bounded 2,10000,177102548.0,42
async-std,bounded 2,10000,177471408.0,43
async-std,bounded 2,10000,174596673.0,44
async-std,bounded 2,10000,195155016.0,45
async-std,bounded 2,10000,171181406.0,46
async-std,bounded 2,10000,172604006.0,47
async-std,bounded 2,10000,174539856.0,48
async-std,bounded 2,10000,192331125.0,49
async-std,bounded 2,10000,205762622.0,50
async-std,bounded 2,10000,200888267.0,51
async-std,bounded 2,10000,191119148.0,52
async-std,bounded 2,10000,193659388.0,53
async-std,bounded 2,10000,209647757.0,54
async-std,bounded 2,10000,203055369.0,55
async-std,bounded 2,10000,207724670.0,56
async-std,bounded 2,10000,196621577.0,57
async-std,bounded 2,10000,221196071.0,58
async-std,bounded 2,10000,237501312.0,59
async-std,bounded 2,10000,248709711.0,60
async-std,bounded 2,10000,236606958.0,61
async-std,bounded 2,10000,248604995.0,62
async-std,bounded 2,10000,226741019.0,63
async-std,bounded 2,10000,248654076.0,64
async-std,bounded 2,10000,245211860.0,65
async-std,bounded 2,10000,240031271.0,66
async-std,bounded 2,10000,270942785.0,67
async-std,bounded 2,10000,255204284.0,68
async-std,bounded 2,10000,269857054.0,69
async-std,bounded 2,10000,246180529.0,70
async-std,bounded 2,10000,277513402.0,71
async-std,bounded 2,10000,280386955.0,72
async-std,bounded 2,10000,291073327.0,73
async-std,bounded 2,10000,286874936.0,74
async-std,bounded 2,10000,272715879.0,75
async-std,bounded 2,10000,277328585.0,76
async-std,bounded 2,10000,306134180.0,77
async-std,bounded 2,10000,312835030.0,78
async-std,bounded 2,10000,296346617.0,79
async-std,bounded 2,10000,321340245.0,80
async-std,bounded 2,10000,310890062.0,81
async-std,bounded 2,10000,284269432.0,82
async-std,bounded 2,10000,330919257.0,83
async-std,bounded 2,10000,307231139.0,84
async-std,bounded 2,10000,306823457.0,85
async-std,bounded 2,10000,306564042.0,86
async-std,bounded 2,10000,339244182.0,87
async-std,bounded 2,10000,367723007.0,88
async-std,bounded 2,10000,355577042.0,89
async-std,bounded 2,10000,361169561.0,90
async-std,bounded 2,10000,352753683.0,91
async-std,bounded 2,10000,346238280.0,92
async-std,bounded 2,10000,356538300.0,93
async-std,bounded 2,10000,371788287.0,94
async-std,bounded 2,10000,356344917.0,95
async-std,bounded 2,10000,384519102.0,96
async-std,bounded 2,10000,358259837.0,97
async-std,bounded 2,10000,379796630.0,98
async-std,bounded 2,10000,374937664.0,99
async-std,bounded 2,10000,371101160.0,100
