group,function,value,sample_time_nanos,iteration_count
async-local,unbounded 1,100,1167821.0,13
async-local,unbounded 1,100,1973045.0,26
async-local,unbounded 1,100,3551645.0,39
async-local,unbounded 1,100,5010880.0,52
async-local,unbounded 1,100,4556683.0,65
async-local,unbounded 1,100,5439201.0,78
async-local,unbounded 1,100,7243552.0,91
async-local,unbounded 1,100,6793441.0,104
async-local,unbounded 1,100,10232003.0,117
async-local,unbounded 1,100,10715277.0,130
async-local,unbounded 1,100,11698373.0,143
async-local,unbounded 1,100,14056798.0,156
async-local,unbounded 1,100,12763063.0,169
async-local,unbounded 1,100,13087398.0,182
async-local,unbounded 1,100,15005481.0,195
async-local,unbounded 1,100,14725268.0,208
async-local,unbounded 1,100,15013706.0,221
async-local,unbounded 1,100,20289672.0,234
async-local,unbounded 1,100,20187211.0,247
async-local,unbounded 1,100,19184016.0,260
async-local,unbounded 1,100,18966320.0,273
async-local,unbounded 1,100,17907602.0,286
async-local,unbounded 1,100,28262997.0,299
async-local,unbounded 1,100,24947353.0,312
async-local,unbounded 1,100,24288843.0,325
async-local,unbounded 1,100,24558586.0,338
async-local,unbounded 1,100,27072594.0,351
async-local,unbounded 1,100,29465242.0,364
async-local,unbounded 1,100,27530830.0,377
async-local,unbounded 1,100,29711742.0,390
async-local,unbounded 1,100,35353382.0,403
async-local,unbounded 1,100,33948548.0,416
async-local,unbounded 1,100,33493467.0,429
async-local,unbounded 1,100,35659745.0,442
async-local,unbounded 1,100,33844493.0,455
async-local,unbounded 1,100,32370880.0,468
async-local,unbounded 1,100,40556962.0,481
async-local,unbounded 1,100,34818944.0,494
async-local,unbounded 1,100,39704650.0,507
async-local,unbounded 1,100,38291971.0,520
async-local,unbounded 1,100,39838250.0,533
async-local,unbounded 1,100,44918890.0,546
async-local,unbounded 1,100,43799800.0,559
async-local,unbounded 1,100,41271256.0,572
async-local,unbounded 1,100,46256420.0,585
async-local,unbounded 1,100,49118707.0,598
async-local,unbounded 1,100,46334124.0,611
async-local,unbounded 1,100,47281774.0,624
async-local,unbounded 1,100,50558045.0,637
async-local,unbounded 1,100,50102023.0,650
async-local,unbounded 1,100,52216372.0,663
async-local,unbounded 1,100,53586443.0,676
async-local,unbounded 1,100,50966367.0,689
async-local,unbounded 1,100,49483788.0,702
async-local,unbounded 1,100,51559225.0,715
async-local,unbounded 1,100,52991912.0,728
async-local,unbounded 1,100,58009915.0,741
async-local,unbounded 1,100,56665423.0,754
async-local,unbounded 1,100,56566919.0,767
async-local,unbounded 1,100,62807227.0,780
async-local,unbounded 1,100,58673324.0,793
async-local,unbounded 1,100,43529034.0,806
async-local,unbounded 1,100,62848134.0,819
async-local,unbounded 1,100,67336778.0,832
async-local,unbounded 1,100,60822559.0,845
async-local,unbounded 1,100,65091725.0,858
async-local,unbounded 1,100,68280201.0,871
async-local,unbounded 1,100,66076483.0,884
async-local,unbounded 1,100,68708040.0,897
async-local,unbounded 1,100,73163954.0,910
async-local,unbounded 1,100,71737429.0,923
async-local,unbounded 1,100,72380049.0,936
async-local,unbounded 1,100,71667259.0,949
async-local,unbounded 1,100,74799108.0,962
async-local,unbounded 1,100,80945840.0,975
async-local,unbounded 1,100,84089864.0,988
async-local,unbounded 1,100,83460429.0,1001
async-local,unbounded 1,100,79656262.0,1014
async-local,unbounded 1,100,81891777.0,1027
async-local,unbounded 1,100,79866915.0,1040
async-local,unbounded 1,100,79384454.0,1053
async-local,unbounded 1,100,85219965.0,1066
async-local,unbounded 1,100,79349128.0,1079
async-local,unbounded 1,100,81378148.0,1092
async-local,unbounded 1,100,85495940.0,1105
async-local,unbounded 1,100,89132264.0,1118
async-local,unbounded 1,100,85622426.0,1131
async-local,unbounded 1,100,91316123.0,1144
async-local,unbounded 1,100,93147093.0,1157
async-local,unbounded 1,100,91920803.0,1170
async-local,unbounded 1,100,92779025.0,1183
async-local,unbounded 1,100,91205937.0,1196
async-local,unbounded 1,100,93663828.0,1209
async-local,unbounded 1,100,91660826.0,1222
async-local,unbounded 1,100,103915970.0,1235
async-local,unbounded 1,100,95129025.0,1248
async-local,unbounded 1,100,96276739.0,1261
async-local,unbounded 1,100,103689126.0,1274
async-local,unbounded 1,100,92971525.0,1287
async-local,unbounded 1,100,96975194.0,1300
