group,function,value,sample_time_nanos,iteration_count
async-std,unbounded 1,10000,3677900.0,1
async-std,unbounded 1,10000,5978714.0,2
async-std,unbounded 1,10000,11267837.0,3
async-std,unbounded 1,10000,12233282.0,4
async-std,unbounded 1,10000,16519861.0,5
async-std,unbounded 1,10000,20261560.0,6
async-std,unbounded 1,10000,22902450.0,7
async-std,unbounded 1,10000,26858069.0,8
async-std,unbounded 1,10000,26522280.0,9
async-std,unbounded 1,10000,32103099.0,10
async-std,unbounded 1,10000,35529459.0,11
async-std,unbounded 1,10000,37303607.0,12
async-std,unbounded 1,10000,44215015.0,13
async-std,unbounded 1,10000,45258637.0,14
async-std,unbounded 1,10000,47488408.0,15
async-std,unbounded 1,10000,49797637.0,16
async-std,unbounded 1,10000,54829650.0,17
async-std,unbounded 1,10000,56943775.0,18
async-std,unbounded 1,10000,59794126.0,19
async-std,unbounded 1,10000,64196852.0,20
async-std,unbounded 1,10000,65280689.0,21
async-std,unbounded 1,10000,67239964.0,22
async-std,unbounded 1,10000,72571737.0,23
async-std,unbounded 1,10000,76918788.0,24
async-std,unbounded 1,10000,76291835.0,25
async-std,unbounded 1,10000,82114297.0,26
async-std,unbounded 1,10000,89983195.0,27
async-std,unbounded 1,10000,89250284.0,28
async-std,unbounded 1,10000,97835573.0,29
async-std,unbounded 1,10000,99654306.0,30
async-std,unbounded 1,10000,99462907.0,31
async-std,unbounded 1,10000,101307328.0,32
async-std,unbounded 1,10000,109106395.0,33
async-std,unbounded 1,10000,111693916.0,34
async-std,unbounded 1,10000,111183200.0,35
async-std,unbounded 1,10000,116011832.0,36
async-std,unbounded 1,10000,117422882.0,37
async-std,unbounded 1,10000,121122491.0,38
async-std,unbounded 1,10000,125658245.0,39
async-std,unbounded 1,10000,131983808.0,40
async-std,unbounded 1,10000,136773637.0,41
async-std,unbounded 1,10000,137030668.0,42
async-std,unbounded 1,10000,136151152.0,43
async-std,unbounded 1,10000,144838122.0,44
async-std,unbounded 1,10000,142912279.0,45
async-std,unbounded 1,10000,147043036.0,46
async-std,unbounded 1,10000,155287086.0,47
async-std,unbounded 1,10000,161605004.0,48
async-std,unbounded 1,10000,158559337.0,49
async-std,unbounded 1,10000,160382226.0,50
async-std,unbounded 1,10000,171196916.0,51
async-std,unbounded 1,10000,164260691.0,52
async-std,unbounded 1,10000,164498726.0,53
async-std,unbounded 1,10000,168900619.0,54
async-std,unbounded 1,10000,175249315.0,55
async-std,unbounded 1,10000,176852935.0,56
async-std,unbounded 1,10000,182779551.0,57
async-std,unbounded 1,10000,186003520.0,58
async-std,unbounded 1,10000,190515600.0,59
async-std,unbounded 1,10000,201219702.0,60
async-std,unbounded 1,10000,205507883.0,61
async-std,unbounded 1,10000,198500165.0,62
async-std,unbounded 1,10000,204015632.0,63
async-std,unbounded 1,10000,199144990.0,64
async-std,unbounded 1,10000,207463310.0,65
async-std,unbounded 1,10000,214782842.0,66
async-std,unbounded 1,10000,216379047.0,67
async-std,unbounded 1,10000,224298911.0,68
async-std,unbounded 1,10000,223088796.0,69
async-std,unbounded 1,10000,224657141.0,70
async-std,unbounded 1,10000,223634397.0,71
async-std,unbounded 1,10000,226590397.0,72
async-std,unbounded 1,10000,233514988.0,73
async-std,unbounded 1,10000,228706634.0,74
async-std,unbounded 1,10000,241822618.0,75
async-std,unbounded 1,10000,241564355.0,76
async-std,unbounded 1,10000,246964555.0,77
async-std,unbounded 1,10000,252879299.0,78
async-std,unbounded 1,10000,251747641.0,79
async-std,unbounded 1,10000,257763765.0,80
async-std,unbounded 1,10000,267900885.0,81
async-std,unbounded 1,10000,274511940.0,82
async-std,unbounded 1,10000,277579629.0,83
async-std,unbounded 1,10000,270363641.0,84
async-std,unbounded 1,10000,278097557.0,85
async-std,unbounded 1,10000,280163972.0,86
async-std,unbounded 1,10000,277953047.0,87
async-std,unbounded 1,10000,288566017.0,88
async-std,unbounded 1,10000,291622764.0,89
async-std,unbounded 1,10000,294264155.0,90
async-std,unbounded 1,10000,301554150.0,91
async-std,unbounded 1,10000,303871555.0,92
async-std,unbounded 1,10000,304785044.0,93
async-std,unbounded 1,10000,302693521.0,94
async-std,unbounded 1,10000,302423816.0,95
async-std,unbounded 1,10000,318590895.0,96
async-std,unbounded 1,10000,321588363.0,97
async-std,unbounded 1,10000,334585572.0,98
async-std,unbounded 1,10000,326782367.0,99
async-std,unbounded 1,10000,333351995.0,100
