group,function,value,sample_time_nanos,iteration_count
rendezvous-std,rendezvous 2,10000,89940053.0,1
rendezvous-std,rendezvous 2,10000,194629662.0,2
rendezvous-std,rendezvous 2,10000,267494029.0,3
rendezvous-std,rendezvous 2,10000,376472005.0,4
rendezvous-std,rendezvous 2,10000,465804271.0,5
rendezvous-std,rendezvous 2,10000,556965826.0,6
rendezvous-std,rendezvous 2,10000,638473228.0,7
rendezvous-std,rendezvous 2,10000,745916615.0,8
rendezvous-std,rendezvous 2,10000,852875715.0,9
rendezvous-std,rendezvous 2,10000,899481003.0,10
rendezvous-std,rendezvous 2,10000,1036645650.0,11
rendezvous-std,rendezvous 2,10000,1091520502.0,12
rendezvous-std,rendezvous 2,10000,1199974657.0,13
rendezvous-std,rendezvous 2,10000,1288208409.0,14
rendezvous-std,rendezvous 2,10000,1393993847.0,15
rendezvous-std,rendezvous 2,10000,1465216634.0,16
rendezvous-std,rendezvous 2,10000,1559038149.0,17
rendezvous-std,rendezvous 2,10000,1674360170.0,18
rendezvous-std,rendezvous 2,10000,1779716104.0,19
rendezvous-std,rendezvous 2,10000,1860756951.0,20
rendezvous-std,rendezvous 2,10000,1956257183.0,21
rendezvous-std,rendezvous 2,10000,2030061855.0,22
rendezvous-std,rendezvous 2,10000,2153953081.0,23
rendezvous-std,rendezvous 2,10000,2220908501.0,24
rendezvous-std,rendezvous 2,10000,2326532314.0,25
rendezvous-std,rendezvous 2,10000,2430845937.0,26
rendezvous-std,rendezvous 2,10000,2495146906.0,27
rendezvous-std,rendezvous 2,10000,2586865197.0,28
rendezvous-std,rendezvous 2,10000,2690776799.0,29
rendezvous-std,rendezvous 2,10000,2849379568.0,30
rendezvous-std,rendezvous 2,10000,2876774998.0,31
rendezvous-std,rendezvous 2,10000,2968960953.0,32
rendezvous-std,rendezvous 2,10000,3044635818.0,33
rendezvous-std,rendezvous 2,10000,3172833459.0,34
rendezvous-std,rendezvous 2,10000,3243569171.0,35
rendezvous-std,rendezvous 2,10000,3328153517.0,36
rendezvous-std,rendezvous 2,10000,3439690187.0,37
rendezvous-std,rendezvous 2,10000,3519009130.0,38
rendezvous-std,rendezvous 2,10000,3590037900.0,39
rendezvous-std,rendezvous 2,10000,3727864766.0,40
rendezvous-std,rendezvous 2,10000,3777644961.0,41
rendezvous-std,rendezvous 2,10000,3919141664.0,42
rendezvous-std,rendezvous 2,10000,4002870568.0,43
rendezvous-std,rendezvous 2,10000,4105036401.0,44
rendezvous-std,rendezvous 2,10000,4156964248.0,45
rendezvous-std,rendezvous 2,10000,4324802804.0,46
rendezvous-std,rendezvous 2,10000,4288438220.0,47
rendezvous-std,rendezvous 2,10000,4465824049.0,48
rendezvous-std,rendezvous 2,10000,4536688998.0,49
rendezvous-std,rendezvous 2,10000,4645507272.0,50
rendezvous-std,rendezvous 2,10000,4749257214.0,51
rendezvous-std,rendezvous 2,10000,4795719402.0,52
rendezvous-std,rendezvous 2,10000,4915018805.0,53
rendezvous-std,rendezvous 2,10000,4992159993.0,54
rendezvous-std,rendezvous 2,10000,5096040425.0,55
rendezvous-std,rendezvous 2,10000,5136431818.0,56
rendezvous-std,rendezvous 2,10000,5227650736.0,57
rendezvous-std,rendezvous 2,10000,5343424958.0,58
rendezvous-std,rendezvous 2,10000,5449553239.0,59
rendezvous-std,rendezvous 2,10000,5554559104.0,60
rendezvous-std,rendezvous 2,10000,5648300795.0,61
rendezvous-std,rendezvous 2,10000,5734044439.0,62
rendezvous-std,rendezvous 2,10000,5737709998.0,63
rendezvous-std,rendezvous 2,10000,5961346080.0,64
rendezvous-std,rendezvous 2,10000,6028478096.0,65
rendezvous-std,rendezvous 2,10000,6154181891.0,66
rendezvous-std,rendezvous 2,10000,6200141947.0,67
rendezvous-std,rendezvous 2,10000,6334033676.0,68
rendezvous-std,rendezvous 2,10000,6346202977.0,69
rendezvous-std,rendezvous 2,10000,6528063097.0,70
rendezvous-std,rendezvous 2,10000,6523946520.0,71
rendezvous-std,rendezvous 2,10000,6636510245.0,72
rendezvous-std,rendezvous 2,10000,6762259833.0,73
rendezvous-std,rendezvous 2,10000,6835524438.0,74
rendezvous-std,rendezvous 2,10000,6928091470.0,75
rendezvous-std,rendezvous 2,10000,7046256751.0,76
rendezvous-std,rendezvous 2,10000,7055877209.0,77
rendezvous-std,rendezvous 2,10000,7184579082.0,78
rendezvous-std,rendezvous 2,10000,7333542103.0,79
rendezvous-std,rendezvous 2,10000,7425389969.0,80
rendezvous-std,rendezvous 2,10000,7484323186.0,81
rendezvous-std,rendezvous 2,10000,7497010354.0,82
rendezvous-std,rendezvous 2,10000,7690808306.0,83
rendezvous-std,rendezvous 2,10000,7791054628.0,84
rendezvous-std,rendezvous 2,10000,7930782346.0,85
rendezvous-std,rendezvous 2,10000,7946417982.0,86
rendezvous-std,rendezvous 2,10000,8001304537.0,87
rendezvous-std,rendezvous 2,10000,8134116709.0,88
rendezvous-std,rendezvous 2,10000,8203613298.0,89
rendezvous-std,rendezvous 2,10000,8339051629.0,90
rendezvous-std,rendezvous 2,10000,8464691875.0,91
rendezvous-std,rendezvous 2,10000,8447132121.0,92
rendezvous-std,rendezvous 2,10000,8515934412.0,93
rendezvous-std,rendezvous 2,10000,8769795624.0,94
rendezvous-std,rendezvous 2,10000,8686742750.0,95
rendezvous-std,rendezvous 2,10000,8765798413.0,96
rendezvous-std,rendezvous 2,10000,9003406948.0,97
rendezvous-std,rendezvous 2,10000,9048625862.0,98
rendezvous-std,rendezvous 2,10000,9133663566.0,99
rendezvous-std,rendezvous 2,10000,9220136910.0,100
