group,function,value,sample_time_nanos,iteration_count
async-std,bounded 3,1000,1035065.0,3
async-std,bounded 3,1000,2664532.0,6
async-std,bounded 3,1000,4011961.0,9
async-std,bounded 3,1000,4987635.0,12
async-std,bounded 3,1000,5888049.0,15
async-std,bounded 3,1000,7998886.0,18
async-std,bounded 3,1000,10161570.0,21
async-std,bounded 3,1000,9164336.0,24
async-std,bounded 3,1000,14036985.0,27
async-std,bounded 3,1000,13136933.0,30
async-std,bounded 3,1000,16012490.0,33
async-std,bounded 3,1000,16012890.0,36
async-std,bounded 3,1000,16623372.0,39
async-std,bounded 3,1000,18684625.0,42
async-std,bounded 3,1000,20550845.0,45
async-std,bounded 3,1000,21774483.0,48
async-std,bounded 3,1000,22895659.0,51
async-std,bounded 3,1000,25129486.0,54
async-std,bounded 3,1000,25854091.0,57
async-std,bounded 3,1000,27317787.0,60
async-std,bounded 3,1000,29839433.0,63
async-std,bounded 3,1000,31319629.0,66
async-std,bounded 3,1000,31467726.0,69
async-std,bounded 3,1000,30872815.0,72
async-std,bounded 3,1000,33962812.0,75
async-std,bounded 3,1000,33739124.0,78
async-std,bounded 3,1000,37073539.0,81
async-std,bounded 3,1000,39371074.0,84
async-std,bounded 3,1000,38262331.0,87
async-std,bounded 3,1000,41377706.0,90
async-std,bounded 3,1000,45118731.0,93
async-std,bounded 3,1000,42842395.0,96
async-std,bounded 3,1000,45677206.0,99
async-std,bounded 3,1000,46966766.0,102
async-std,bounded 3,1000,46521114.0,105
async-std,bounded 3,1000,49903968.0,108
async-std,bounded 3,1000,51093622.0,111
async-std,bounded 3,1000,53535759.0,114
async-std,bounded 3,1000,53665220.0,117
async-std,bounded 3,1000,54794473.0,120
async-std,bounded 3,1000,58103058.0,123
async-std,bounded 3,1000,58457722.0,126
async-std,bounded 3,1000,60631015.0,129
async-std,bounded 3,1000,61527170.0,132
async-std,bounded 3,1000,62308712.0,135
async-std,bounded 3,1000,57421655.0,138
async-std,bounded 3,1000,63324420.0,141
async-std,bounded 3,1000,69095261.0,144
async-std,bounded 3,1000,69984975.0,147
async-std,bounded 3,1000,70284615.0,150
async-std,bounded 3,1000,70170020.0,153
async-std,bounded 3,1000,69590637.0,156
async-std,bounded 3,1000,74891218.0,159
async-std,bounded 3,1000,73010120.0,162
async-std,bounded 3,1000,74413935.0,165
async-std,bounded 3,1000,76851834.0,168
async-std,bounded 3,1000,78980784.0,171
async-std,bounded 3,1000,79848327.0,174
async-std,bounded 3,1000,82368077.0,177
async-std,bounded 3,1000,81640678.0,180
async-std,bounded 3,1000,80008365.0,183
async-std,bounded 3,1000,89902245.0,186
async-std,bounded 3,1000,90511955.0,189
async-std,bounded 3,1000,89488060.0,192
async-std,bounded 3,1000,89111546.0,195
async-std,bounded 3,1000,90660923.0,198
async-std,bounded 3,1000,93709673.0,201
async-std,bounded 3,1000,90548433.0,204
async-std,bounded 3,1000,95261635.0,207
async-std,bounded 3,1000,96926188.0,210
async-std,bounded 3,1000,91370239.0,213
async-std,bounded 3,1000,100054156.0,216
async-std,bounded 3,1000,98033158.0,219
async-std,bounded 3,1000,101541427.0,222
async-std,bounded 3,1000,105871724.0,225
async-std,bounded 3,1000,106195179.0,228
async-std,bounded 3,1000,104379604.0,231
async-std,bounded 3,1000,108015222.0,234
async-std,bounded 3,1000,107811851.0,237
async-std,bounded 3,1000,109790350.0,240
async-std,bounded 3,1000,115012705.0,243
async-std,bounded 3,1000,109694080.0,246
async-std,bounded 3,1000,108047933.0,249
async-std,bounded 3,1000,110604432.0,252
async-std,bounded 3,1000,115579154.0,255
async-std,bounded 3,1000,118767204.0,258
async-std,bounded 3,1000,121277999.0,261
async-std,bounded 3,1000,122929347.0,264
async-std,bounded 3,1000,119853005.0,267
async-std,bounded 3,1000,123175627.0,270
async-std,bounded 3,1000,121502469.0,273
async-std,bounded 3,1000,118442257.0,276
async-std,bounded 3,1000,123078175.0,279
async-std,bounded 3,1000,129151270.0,282
async-std,bounded 3,1000,135122495.0,285
async-std,bounded 3,1000,127732086.0,288
async-std,bounded 3,1000,137683042.0,291
async-std,bounded 3,1000,134291721.0,294
async-std,bounded 3,1000,137604394.0,297
async-std,bounded 3,1000,144054796.0,300
