group,function,value,sample_time_nanos,iteration_count
async-local,bounded 16,10,1129711.0,4
async-local,bounded 16,10,2209257.0,8
async-local,bounded 16,10,3453943.0,12
async-local,bounded 16,10,4905805.0,16
async-local,bounded 16,10,5796740.0,20
async-local,bounded 16,10,8103679.0,24
async-local,bounded 16,10,8493927.0,28
async-local,bounded 16,10,9504686.0,32
async-local,bounded 16,10,11280713.0,36
async-local,bounded 16,10,12601081.0,40
async-local,bounded 16,10,13075737.0,44
async-local,bounded 16,10,15586227.0,48
async-local,bounded 16,10,15782464.0,52
async-local,bounded 16,10,18572315.0,56
async-local,bounded 16,10,18304255.0,60
async-local,bounded 16,10,18660811.0,64
async-local,bounded 16,10,20817671.0,68
async-local,bounded 16,10,22617743.0,72
async-local,bounded 16,10,23867888.0,76
async-local,bounded 16,10,25486783.0,80
async-local,bounded 16,10,24863628.0,84
async-local,bounded 16,10,26165861.0,88
async-local,bounded 16,10,27607574.0,92
async-local,bounded 16,10,29326716.0,96
async-local,bounded 16,10,29948076.0,100
async-local,bounded 16,10,33217715.0,104
async-local,bounded 16,10,34509989.0,108
async-local,bounded 16,10,33116075.0,112
async-local,bounded 16,10,35260881.0,116
async-local,bounded 16,10,37483905.0,120
async-local,bounded 16,10,38166419.0,124
async-local,bounded 16,10,39127425.0,128
async-local,bounded 16,10,41525365.0,132
async-local,bounded 16,10,41159832.0,136
async-local,bounded 16,10,43918946.0,140
async-local,bounded 16,10,42732580.0,144
async-local,bounded 16,10,45226779.0,148
async-local,bounded 16,10,46560762.0,152
async-local,bounded 16,10,47765802.0,156
async-local,bounded 16,10,49103682.0,160
async-local,bounded 16,10,51951893.0,164
async-local,bounded 16,10,49743858.0,168
async-local,bounded 16,10,54065271.0,172
async-local,bounded 16,10,56190211.0,176
async-local,bounded 16,10,58075783.0,180
async-local,bounded 16,10,56903162.0,184
async-local,bounded 16,10,57252375.0,188
async-local,bounded 16,10,59577628.0,192
async-local,bounded 16,10,59330467.0,196
async-local,bounded 16,10,60134990.0,200
async-local,bounded 16,10,65228224.0,204
async-local,bounded 16,10,64416328.0,208
async-local,bounded 16,10,65675881.0,212
async-local,bounded 16,10,65838305.0,216
async-local,bounded 16,10,66757732.0,220
async-local,bounded 16,10,69275635.0,224
async-local,bounded 16,10,69908257.0,228
async-local,bounded 16,10,69122149.0,232
async-local,bounded 16,10,72424628.0,236
async-local,bounded 16,10,74913438.0,240
async-local,bounded 16,10,73853667.0,244
async-local,bounded 16,10,75341077.0,248
async-local,bounded 16,10,76684116.0,252
async-local,bounded 16,10,79631070.0,256
async-local,bounded 16,10,80135854.0,260
async-local,bounded 16,10,79903069.0,264
async-local,bounded 16,10,81246619.0,268
async-local,bounded 16,10,83084193.0,272
async-local,bounded 16,10,85584302.0,276
async-local,bounded 16,10,86636518.0,280
async-local,bounded 16,10,87764615.0,284
async-local,bounded 16,10,87853862.0,288
async-local,bounded 16,10,90324678.0,292
async-local,bounded 16,10,91671473.0,296
async-local,bounded 16,10,93097738.0,300
async-local,bounded 16,10,94678932.0,304
async-local,bounded 16,10,94658635.0,308
async-local,bounded 16,10,96418782.0,312
async-local,bounded 16,10,96356216.0,316
async-local,bounded 16,10,96643613.0,320
async-local,bounded 16,10,99987299.0,324
async-local,bounded 16,10,101411860.0,328
async-local,bounded 16,10,102967617.0,332
async-local,bounded 16,10,100855000.0,336
async-local,bounded 16,10,106537986.0,340
async-local,bounded 16,10,105686376.0,344
async-local,bounded 16,10,106834841.0,348
async-local,bounded 16,10,109230096.0,352
async-local,bounded 16,10,110007548.0,356
async-local,bounded 16,10,109230225.0,360
async-local,bounded 16,10,114698181.0,364
async-local,bounded 16,10,114483059.0,368
async-local,bounded 16,10,114981921.0,372
async-local,bounded 16,10,115119327.0,376
async-local,bounded 16,10,116162506.0,380
async-local,bounded 16,10,118134340.0,384
async-local,bounded 16,10,117034004.0,388
async-local,bounded 16,10,123357468.0,392
async-local,bounded 16,10,122353281.0,396
async-local,bounded 16,10,124963758.0,400
