group,function,value,sample_time_nanos,iteration_count
sequential-std,bounded,1,1088136.0,4244
sequential-std,bounded,1,2040337.0,8488
sequential-std,bounded,1,2955108.0,12732
sequential-std,bounded,1,3975328.0,16976
sequential-std,bounded,1,4905698.0,21220
sequential-std,bounded,1,5910658.0,25464
sequential-std,bounded,1,6902945.0,29708
sequential-std,bounded,1,7858291.0,33952
sequential-std,bounded,1,8854786.0,38196
sequential-std,bounded,1,9818720.0,42440
sequential-std,bounded,1,10831754.0,46684
sequential-std,bounded,1,11833499.0,50928
sequential-std,bounded,1,12855120.0,55172
sequential-std,bounded,1,14071185.0,59416
sequential-std,bounded,1,14875461.0,63660
sequential-std,bounded,1,15734125.0,67904
sequential-std,bounded,1,16749196.0,72148
sequential-std,bounded,1,17804260.0,76392
sequential-std,bounded,1,18673796.0,80636
sequential-std,bounded,1,19721386.0,84880
sequential-std,bounded,1,20809542.0,89124
sequential-std,bounded,1,21613215.0,93368
sequential-std,bounded,1,22633104.0,97612
sequential-std,bounded,1,23618807.0,101856
sequential-std,bounded,1,24499214.0,106100
sequential-std,bounded,1,25544649.0,110344
sequential-std,bounded,1,26753603.0,114588
sequential-std,bounded,1,27501532.0,118832
sequential-std,bounded,1,28577694.0,123076
sequential-std,bounded,1,29852250.0,127320
sequential-std,bounded,1,30539756.0,131564
sequential-std,bounded,1,31437855.0,135808
sequential-std,bounded,1,32522435.0,140052
sequential-std,bounded,1,33474246.0,144296
sequential-std,bounded,1,34728231.0,148540
sequential-std,bounded,1,35500988.0,152784
sequential-std,bounded,1,36533269.0,157028
sequential-std,bounded,1,37347211.0,161272
sequential-std,bounded,1,38300365.0,165516
sequential-std,bounded,1,39588956.0,169760
sequential-std,bounded,1,40581151.0,174004
sequential-std,bounded,1,41494631.0,178248
sequential-std,bounded,1,42289487.0,182492
sequential-std,bounded,1,43309166.0,186736
sequential-std,bounded,1,44287365.0,190980
sequential-std,bounded,1,45412220.0,195224
sequential-std,bounded,1,46555449.0,199468
sequential-std,bounded,1,47314508.0,203712
sequential-std,bounded,1,48172093.0,207956
sequential-std,bounded,1,49293432.0,212200
sequential-std,bounded,1,50343756.0,216444
sequential-std,bounded,1,51596850.0,220688
sequential-std,bounded,1,52121612.0,224932
sequential-std,bounded,1,53416986.0,229176
sequential-std,bounded,1,54302572.0,233420
sequential-std,bounded,1,54986542.0,237664
sequential-std,bounded,1,56566318.0,241908
sequential-std,bounded,1,57043159.0,246152
sequential-std,bounded,1,58194604.0,250396
sequential-std,bounded,1,59437719.0,254640
sequential-std,bounded,1,60362369.0,258884
sequential-std,bounded,1,61220666.0,263128
sequential-std,bounded,1,61989273.0,267372
sequential-std,bounded,1,62929160.0,271616
sequential-std,bounded,1,64249341.0,275860
sequential-std,bounded,1,65298364.0,280104
sequential-std,bounded,1,66013201.0,284348
sequential-std,bounded,1,66944823.0,288592
sequential-std,bounded,1,68286604.0,292836
sequential-std,bounded,1,69453558.0,297080
sequential-std,bounded,1,69948042.0,301324
sequential-std,bounded,1,70920482.0,305568
sequential-std,bounded,1,72400681.0,309812
sequential-std,bounded,1,73011514.0,314056
sequential-std,bounded,1,74220054.0,318300
sequential-std,bounded,1,75377180.0,322544
sequential-std,bounded,1,75876843.0,326788
sequential-std,bounded,1,76867588.0,331032
sequential-std,bounded,1,78045722.0,335276
sequential-std,bounded,1,79048407.0,339520
sequential-std,bounded,1,79858944.0,343764
sequential-std,bounded,1,80522144.0,348008
sequential-std,bounded,1,82260858.0,352252
sequential-std,bounded,1,82604751.0,356496
sequential-std,bounded,1,84224632.0,360740
sequential-std,bounded,1,84884145.0,364984
sequential-std,bounded,1,85738654.0,369228
sequential-std,bounded,1,88178388.0,373472
sequential-std,bounded,1,88471366.0,377716
sequential-std,bounded,1,89318522.0,381960
sequential-std,bounded,1,90197355.0,386204
sequential-std,bounded,1,90719162.0,390448
sequential-std,bounded,1,91651786.0,394692
sequential-std,bounded,1,92422157.0,398936
sequential-std,bounded,1,93682024.0,403180
sequential-std,bounded,1,94893110.0,407424
sequential-std,bounded,1,96026219.0,411668
sequential-std,bounded,1,96742740.0,415912
sequential-std,bounded,1,97553398.0,420156
sequential-std,bounded,1,98241505.0,424400
