group,function,value,sample_time_nanos,iteration_count
async-local,unbounded 8,100,1221332.0,7
async-local,unbounded 8,100,2292473.0,14
async-local,unbounded 8,100,3277513.0,21
async-local,unbounded 8,100,4493054.0,28
async-local,unbounded 8,100,5738350.0,35
async-local,unbounded 8,100,6559264.0,42
async-local,unbounded 8,100,8295497.0,49
async-local,unbounded 8,100,9003150.0,56
async-local,unbounded 8,100,9887592.0,63
async-local,unbounded 8,100,10914791.0,70
async-local,unbounded 8,100,12043289.0,77
async-local,unbounded 8,100,12526412.0,84
async-local,unbounded 8,100,13270942.0,91
async-local,unbounded 8,100,14640853.0,98
async-local,unbounded 8,100,17674810.0,105
async-local,unbounded 8,100,18313393.0,112
async-local,unbounded 8,100,20142210.0,119
async-local,unbounded 8,100,20483277.0,126
async-local,unbounded 8,100,21426359.0,133
async-local,unbounded 8,100,22580946.0,140
async-local,unbounded 8,100,23675470.0,147
async-local,unbounded 8,100,24913012.0,154
async-local,unbounded 8,100,25975708.0,161
async-local,unbounded 8,100,27778715.0,168
async-local,unbounded 8,100,29112377.0,175
async-local,unbounded 8,100,28428519.0,182
async-local,unbounded 8,100,28156371.0,189
async-local,unbounded 8,100,31025351.0,196
async-local,unbounded 8,100,31800258.0,203
async-local,unbounded 8,100,34020056.0,210
async-local,unbounded 8,100,34928333.0,217
async-local,unbounded 8,100,35774875.0,224
async-local,unbounded 8,100,36878536.0,231
async-local,unbounded 8,100,38411970.0,238
async-local,unbounded 8,100,39033772.0,245
async-local,unbounded 8,100,38116739.0,252
async-local,unbounded 8,100,41834585.0,259
async-local,unbounded 8,100,41277774.0,266
async-local,unbounded 8,100,42903222.0,273
async-local,unbounded 8,100,43187853.0,280
async-local,unbounded 8,100,46679246.0,287
async-local,unbounded 8,100,45363197.0,294
async-local,unbounded 8,100,47523984.0,301
async-local,unbounded 8,100,49599161.0,308
async-local,unbounded 8,100,51312691.0,315
async-local,unbounded 8,100,50674770.0,322
async-local,unbounded 8,100,49674330.0,329
async-local,unbounded 8,100,51760899.0,336
async-local,unbounded 8,100,50505785.0,343
async-local,unbounded 8,100,56094565.0,350
async-local,unbounded 8,100,56442264.0,357
async-local,unbounded 8,100,58311437.0,364
async-local,unbounded 8,100,60238226.0,371
async-local,unbounded 8,100,61733920.0,378
async-local,unbounded 8,100,60190968.0,385
async-local,unbounded 8,100,61733479.0,392
async-local,unbounded 8,100,62181336.0,399
async-local,unbounded 8,100,66063428.0,406
async-local,unbounded 8,100,64116962.0,413
async-local,unbounded 8,100,64943646.0,420
async-local,unbounded 8,100,69290338.0,427
async-local,unbounded 8,100,67749218.0,434
async-local,unbounded 8,100,70672630.0,441
async-local,unbounded 8,100,73558431.0,448
async-local,unbounded 8,100,71637261.0,455
async-local,unbounded 8,100,74641584.0,462
async-local,unbounded 8,100,75499006.0,469
async-local,unbounded 8,100,73844315.0,476
async-local,unbounded 8,100,78772061.0,483
async-local,unbounded 8,100,74697318.0,490
async-local,unbounded 8,100,81588672.0,497
async-local,unbounded 8,100,80793427.0,504
async-local,unbounded 8,100,81997947.0,511
async-local,unbounded 8,100,80404861.0,518
async-local,unbounded 8,100,84817484.0,525
async-local,unbounded 8,100,82028404.0,532
async-local,unbounded 8,100,85707978.0,539
async-local,unbounded 8,100,85136861.0,546
async-local,unbounded 8,100,89714083.0,553
async-local,unbounded 8,100,86984693.0,560
async-local,unbounded 8,100,89470798.0,567
async-local,unbounded 8,100,89195494.0,574
async-local,unbounded 8,100,91620965.0,581
async-local,unbounded 8,100,94823018.0,588
async-local,unbounded 8,100,94075320.0,595
async-local,unbounded 8,100,94967546.0,602
async-local,unbounded 8,100,98809113.0,609
async-local,unbounded 8,100,99405297.0,616
async-local,unbounded 8,100,95277185.0,623
async-local,unbounded 8,100,99562391.0,630
async-local,unbounded 8,100,99053010.0,637
async-local,unbounded 8,100,102754544.0,644
async-local,unbounded 8,100,98095771.0,651
async-local,unbounded 8,100,104689468.0,658
async-local,unbounded 8,100,107742843.0,665
async-local,unbounded 8,100,103964504.0,672
async-local,unbounded 8,100,111449598.0,679
async-local,unbounded 8,100,107478319.0,686
async-local,unbounded 8,100,112623782.0,693
async-local,unbounded 8,100,108977009.0,700
