group,function,value,sample_time_nanos,iteration_count
async-std,unbounded 2,100,1368509.0,14
async-std,unbounded 2,100,2802070.0,28
async-std,unbounded 2,100,3657620.0,42
async-std,unbounded 2,100,4578914.0,56
async-std,unbounded 2,100,5842847.0,70
async-std,unbounded 2,100,6512540.0,84
async-std,unbounded 2,100,7669423.0,98
async-std,unbounded 2,100,8771034.0,112
async-std,unbounded 2,100,10464731.0,126
async-std,unbounded 2,100,10575619.0,140
async-std,unbounded 2,100,11442019.0,154
async-std,unbounded 2,100,11991127.0,168
async-std,unbounded 2,100,13334729.0,182
async-std,unbounded 2,100,14247285.0,196
async-std,unbounded 2,100,16785202.0,210
async-std,unbounded 2,100,16150304.0,224
async-std,unbounded 2,100,15431230.0,238
async-std,unbounded 2,100,22870643.0,252
async-std,unbounded 2,100,19485933.0,266
async-std,unbounded 2,100,19159914.0,280
async-std,unbounded 2,100,21431982.0,294
async-std,unbounded 2,100,21526048.0,308
async-std,unbounded 2,100,21121813.0,322
async-std,unbounded 2,100,23775295.0,336
async-std,unbounded 2,100,26837892.0,350
async-std,unbounded 2,100,28069876.0,364
async-std,unbounded 2,100,27843152.0,378
async-std,unbounded 2,100,27096405.0,392
async-std,unbounded 2,100,30873740.0,406
async-std,unbounded 2,100,30739239.0,420
async-std,unbounded 2,100,33554874.0,434
async-std,unbounded 2,100,32699524.0,448
async-std,unbounded 2,100,35526561.0,462
async-std,unbounded 2,100,35101637.0,476
async-std,unbounded 2,100,35898057.0,490
async-std,unbounded 2,100,37632661.0,504
async-std,unbounded 2,100,37707330.0,518
async-std,unbounded 2,100,42588248.0,532
async-std,unbounded 2,100,39430503.0,546
async-std,unbounded 2,100,44199591.0,560
async-std,unbounded 2,100,43183943.0,574
async-std,unbounded 2,100,44389207.0,588
async-std,unbounded 2,100,47530953.0,602
async-std,unbounded 2,100,46062485.0,616
async-std,unbounded 2,100,46138068.0,630
async-std,unbounded 2,100,46879334.0,644
async-std,unbounded 2,100,51582169.0,658
async-std,unbounded 2,100,49892850.0,672
async-std,unbounded 2,100,49992295.0,686
async-std,unbounded 2,100,49538035.0,700
async-std,unbounded 2,100,50430645.0,714
async-std,unbounded 2,100,53345747.0,728
async-std,unbounded 2,100,57290325.0,742
async-std,unbounded 2,100,53281297.0,756
async-std,unbounded 2,100,56109876.0,770
async-std,unbounded 2,100,54532587.0,784
async-std,unbounded 2,100,61170431.0,798
async-std,unbounded 2,100,59611294.0,812
async-std,unbounded 2,100,59514784.0,826
async-std,unbounded 2,100,62028586.0,840
async-std,unbounded 2,100,63403127.0,854
async-std,unbounded 2,100,63096582.0,868
async-std,unbounded 2,100,69250121.0,882
async-std,unbounded 2,100,67192483.0,896
async-std,unbounded 2,100,65421111.0,910
async-std,unbounded 2,100,69701305.0,924
async-std,unbounded 2,100,66080063.0,938
async-std,unbounded 2,100,73936976.0,952
async-std,unbounded 2,100,76437202.0,966
async-std,unbounded 2,100,70003491.0,980
async-std,unbounded 2,100,74161917.0,994
async-std,unbounded 2,100,70402346.0,1008
async-std,unbounded 2,100,77150667.0,1022
async-std,unbounded 2,100,78119518.0,1036
async-std,unbounded 2,100,75839775.0,1050
async-std,unbounded 2,100,78633179.0,1064
async-std,unbounded 2,100,79739849.0,1078
async-std,unbounded 2,100,80515340.0,1092
async-std,unbounded 2,100,84526600.0,1106
async-std,unbounded 2,100,77955923.0,1120
async-std,unbounded 2,100,84312039.0,1134
async-std,unbounded 2,100,81122755.0,1148
async-std,unbounded 2,100,86429509.0,1162
async-std,unbounded 2,100,80332327.0,1176
async-std,unbounded 2,100,83616990.0,1190
async-std,unbounded 2,100,86710345.0,1204
async-std,unbounded 2,100,88013953.0,1218
async-std,unbounded 2,100,93736034.0,1232
async-std,unbounded 2,100,91743959.0,1246
async-std,unbounded 2,100,91618073.0,1260
async-std,unbounded 2,100,91522193.0,1274
async-std,unbounded 2,100,100211665.0,1288
async-std,unbounded 2,100,98006600.0,1302
async-std,unbounded 2,100,91946558.0,1316
async-std,unbounded 2,100,96831523.0,1330
async-std,unbounded 2,100,102040906.0,1344
async-std,unbounded 2,100,101195064.0,1358
async-std,unbounded 2,100,102395919.0,1372
async-std,unbounded 2,100,98110866.0,1386
async-std,unbounded 2,100,104693417.0,1400
